pjtn_yesterday_pjtn_max_value,pjtn_yesterday_pjtn_min_value,pjtn_yesterday_pjtn_median_value,pjtn_yesterday_pjtn_average_value,pjtn_yesterday_pjtn_event_count,pjtn_yesterday_pjtn_event_max_value,pjtn_yesterday_pjtn_event_median_value,pjtn_yesterday_pjtn_event_average_value,sigma_yesterday_sigma_max_value,sigma_yesterday_sigma_min_value,sigma_yesterday_sigma_median_value,sigma_yesterday_sigma_average_value,sigma_yesterday_sigma_event_count,sigma_yesterday_sigma_event_max_value,sigma_yesterday_sigma_event_median_value,sigma_yesterday_sigma_event_average_value,thy_resv_yesterday_thy_resv_median_value,thy_resv_yesterday_thy_resv_average_value,thy_resv_yesterday_thy_resv_high_var,swrd_yesterday_swrd_trip_count,temp_yesterday_temp_max_value,temp_yesterday_temp_min_value,temp_yesterday_temp_median_value,temp_yesterday_temp_average_value,dqi_yesterday_dqi_max_value,dqi_yesterday_dqi_min_value,dqi_yesterday_dqi_median_value,dqi_yesterday_dqi_average_value,hvv_yesterday_hvv_max_value,hvv_yesterday_hvv_min_value,hvv_yesterday_hvv_median_value,hvv_yesterday_hvv_average_value,wndw_yesterday_wndw_max_value,wndw_yesterday_wndw_min_value,wndw_yesterday_wndw_median_value,wndw_yesterday_wndw_average_value,jitter_event_60m_15v_count,jitter_60m_15v,no_jitter_60m_count,no_jitter_60m_15v,jitter_event_60m_20v_count,jitter_60m_20v,jitter_event_120m_15v_count,jitter_120m_15v,jitter_event_120m_20v_count,jitter_120m_20v,jitter_event_180m_15v_count,jitter_180m_15v,jitter_event_180m_20v_count,jitter_180m_20v,timestamp
3.91385,0.0621481,0.3184105,0.205576216,89,3.91385,0.294794,0.522229045,0.121589,0.0687106,0.121589,0.092373675,1,0.121589,0.121589,0.121589,6,6,0,0,"(80,85]","(45,50]","(60,65]","(60,65]",31.5,0.5,19.5,19.27472527,22.01,18.09,21.66,21.65937254,108.195,96.3696,105.821,105.982057,23,1,1,1,21,1,11,1,9,1,8,1,6,1,3/31/15
0.739275,0,0.1838175,0.12505979,9,0.66356,0.224078,0.317174667,0.121589,0.0687106,0.121589,0.092373675,1,0.121589,0.121589,0.121589,6,6,0,0,"(75,80]","(50,55]","(55,60]","(60,65]",31.5,0.5,19.5,19.27472527,22.01,18.09,21.66,21.65937254,108.195,96.3696,105.821,105.982057,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3/31/15
0.739275,0,0.1838175,0.12505979,9,0.66356,0.224078,0.317174667,0.135555,0.0682571,0.135555,0.0878892,1,0.135555,0.135555,0.135555,6,6,0,0,"(75,80]","(35,40]","(55,60]","(55,60]",20.5,18.5,19.5,19.27031394,21.71,21.6425,21.66,21.65923996,107.824,103.961,105.994,106.0378007,0,0,2,1,0,0,0,0,0,0,0,0,0,0,4/1/15
0.739275,0,0.1838175,0.12505979,9,0.66356,0.224078,0.317174667,62.14120872,0.059997944,31.36610153,10.51121833,1.666666667,62.14120872,31.36610153,41.56694884,6,6,0,0,"(70,75]","(40,45]","(50,55]","(55,60]",20,19,19.5,19.31584507,21.6675,21.65,21.66,21.65892204,108.218,103.701,105.376,105.7180833,0,0,8,1,0,0,0,0,0,0,0,0,0,0,4/2/15
0.739275,0,0.1838175,0.12505979,9,0.66356,0.224078,0.317174667,550.945,0.0704736,0.137102,45.99597633,3,550.945,0.137102,183.7372317,6,6,0,0,"(80,85]","(40,45]","(55,60]","(55,60]",30,0,19.5,19.22454916,24.9725,0.24,21.66,21.55500519,108.522,98.2325,105.682,105.9481562,0,0,6,1,0,0,0,0,0,0,0,0,0,0,4/3/15
0.739275,0,0.1838175,0.12505979,9,0.66356,0.224078,0.317174667,62.14120872,0.059997944,31.36610153,10.51121833,1.666666667,62.14120872,31.36610153,41.56694884,6,6,0,0,"(75,80]","(40,45]","(55,60]","(55,60]",32.5,0.5,19.5,19.27608573,22.04,16.1025,21.6575,21.65651791,108.337,103.847,105.5785,105.9017066,0,0,24,1,0,0,0,0,0,0,0,0,0,0,4/4/15
0.739275,0,0.1838175,0.12505979,9,0.66356,0.224078,0.317174667,0.120244,0.0819085,0.120244,0.0941846,1,0.120244,0.120244,0.120244,6,6,0,0,"(65,70]","(40,45]","(50,55]","(50,55]",20.5,19,19,19.24399126,21.67,21.65,21.6575,21.65860773,107.132,104.039,105.256,105.3551439,0,0,24,1,0,0,0,0,0,0,0,0,0,0,4/5/15
0.739275,0,0.1838175,0.12505979,9,0.66356,0.224078,0.317174667,0.150372,0.0557038,0.150372,0.081395225,1,0.150372,0.150372,0.150372,6,6,1,0,"(70,75]","(35,40]","(50,55]","(50,55]",27,0,19.5,18.1205171,22.0075,0.23,21.6575,21.34009578,107.046,94.1579,104.691,104.3954476,0,0,18,1,0,0,0,0,0,0,0,0,0,0,4/6/15
0.739275,0,0.1838175,0.12505979,9,0.66356,0.224078,0.317174667,3.14191,0.0522809,2.18366,1.745439838,2,3.14191,2.18366,2.18366,6,6,1,0,"(70,75]","(45,50]","(55,60]","(55,60]",35,0,19.5,19.60681818,22.0375,0.005,21.6575,20.5623329,106.823,90.7862,104.539,100.8009386,0,0,7,1,0,0,0,0,0,0,0,0,0,0,4/7/15
0.739275,0,0.1838175,0.12505979,9,0.66356,0.224078,0.317174667,62.14120872,0.059997944,31.36610153,10.51121833,1.666666667,62.14120872,31.36610153,41.56694884,6,6,0,0,"(70,75]","(45,50]","(50,55]","(55,60]",21,0,19.5,19.29362416,21.7,0.2925,21.6575,21.65208563,107.574,103.521,105.3285,105.6915832,0,0,10,1,0,0,0,0,0,0,0,0,0,0,4/8/15
0.739275,0,0.1838175,0.12505979,9,0.66356,0.224078,0.317174667,62.14120872,0.059997944,31.36610153,10.51121833,1.666666667,62.14120872,31.36610153,41.56694884,6,6,0,0,"(70,75]","(40,45]","(55,60]","(55,60]",20.5,18.5,19.5,19.25990968,21.6775,21.6375,21.66,21.65883207,107.946,104.194,105.714,105.8503505,0,0,9,1,0,0,0,0,0,0,0,0,0,0,4/9/15
0.739275,0,0.1838175,0.12505979,9,0.66356,0.224078,0.317174667,62.14120872,0.059997944,31.36610153,10.51121833,1.666666667,62.14120872,31.36610153,41.56694884,6,6,0,0,"(75,80]","(40,45]","(55,60]","(55,60]",20,18.5,19.5,19.29475485,21.6825,21.65,21.66,21.65915697,108.102,104.517,105.8815,106.0988911,0,0,10,1,0,0,0,0,0,0,0,0,0,0,4/10/15
0.739275,0,0.1838175,0.12505979,9,0.66356,0.224078,0.317174667,62.14120872,0.059997944,31.36610153,10.51121833,1.666666667,62.14120872,31.36610153,41.56694884,6,6,0,0,"(80,85]","(40,45]","(55,60]","(55,60]",28.5,0,19,19.20004958,21.935,7.3925,21.66,21.65691072,108.705,104.382,105.982,106.2252072,0,0,10,1,0,0,0,0,0,0,0,0,0,0,4/11/15
0.739275,0,0.1838175,0.12505979,9,0.66356,0.224078,0.317174667,0.901289,0.0495667,0.901289,0.3419795,1,0.901289,0.901289,0.901289,6,6,0,0,"(80,85]","(45,50]","(60,65]","(60,65]",29.5,0.5,19,19.1326743,21.9025,0.24,21.66,21.53279391,108.776,97.7344,106.171,106.3844839,0,0,11,1,0,0,0,0,0,0,0,0,0,0,4/12/15
0.739275,0,0.1838175,0.12505979,9,0.66356,0.224078,0.317174667,62.14120872,0.059997944,31.36610153,10.51121833,1.666666667,62.14120872,31.36610153,41.56694884,6,6,0,0,"(75,80]","(45,50]","(60,65]","(60,65]",32,0.5,19,19.12098394,22.015,0.3125,21.66,21.64761183,108.585,105.031,106.225,106.4316884,0,0,9,1,0,0,0,0,0,0,0,0,0,0,4/13/15
0.739275,0,0.1838175,0.12505979,9,0.66356,0.224078,0.317174667,0.140594,0.0591649,0.140594,0.081956025,1,0.140594,0.140594,0.140594,6,6,0,0,"(70,75]","(45,50]","(55,60]","(55,60]",20,18.5,19,19.13932449,21.6775,21.6475,21.66,21.65931878,108.096,104.207,106.099,106.3233957,0,0,8,1,0,0,0,0,0,0,0,0,0,0,4/14/15
0.739275,0,0.1838175,0.12505979,9,0.66356,0.224078,0.317174667,62.14120872,0.059997944,31.36610153,10.51121833,1.666666667,62.14120872,31.36610153,41.56694884,6,6,0,0,"(75,80]","(40,45]","(55,60]","(55,60]",20.5,17.5,19,19.15497967,21.6775,21.6325,21.6575,21.65868965,108.479,104.528,105.9485,106.2721084,0,0,9,1,0,0,0,0,0,0,0,0,0,0,4/15/15
0.739275,0,0.1838175,0.12505979,9,0.66356,0.224078,0.317174667,62.14120872,0.059997944,31.36610153,10.51121833,1.666666667,62.14120872,31.36610153,41.56694884,6,6,0,0,"(80,85]","(45,50]","(60,65]","(60,65]",19.5,15.5,19,19.05405405,21.67,21.595,21.66,21.65918566,109.18,104.907,106.647,106.792135,0,0,10,1,0,0,0,0,0,0,0,0,0,0,4/16/15
0.739275,0,0.1838175,0.12505979,9,0.66356,0.224078,0.317174667,557.431,0.0594007,557.431,139.4055835,1,557.431,557.431,557.431,6,6,0,0,"(85,90]","(45,50]","(65,70]","(65,70]",19.5,18.5,19,19.08304297,21.665,21.645,21.66,21.65941252,109.065,105.096,106.501,106.916833,0,0,13,1,0,0,0,0,0,0,0,0,0,0,4/17/15
0.739275,0,0.1838175,0.12505979,9,0.66356,0.224078,0.317174667,62.14120872,0.059997944,31.36610153,10.51121833,1.666666667,62.14120872,31.36610153,41.56694884,6,6,0,0,"(75,80]","(45,50]","(55,60]","(60,65]",19.5,18,19,18.9425,21.68,21.64,21.66,21.65968606,108.81,105.113,106.3065,106.6472304,0,0,12,1,0,0,0,0,0,0,0,0,0,0,4/18/15
0.739275,0,0.1838175,0.12505979,9,0.66356,0.224078,0.317174667,62.14120872,0.059997944,31.36610153,10.51121833,1.666666667,62.14120872,31.36610153,41.56694884,6,6,0,0,"(75,80]","(45,50]","(55,60]","(60,65]",22,0,19,18.05,21.6825,0.2825,21.66,21.64320563,108.467,103.404,106.382,106.6582391,0,0,14,1,0,0,0,0,0,0,0,0,0,0,4/19/15
0.739275,0,0.1838175,0.12505979,9,0.66356,0.224078,0.317174667,0.120037,0.0718917,0.120037,0.086740675,1,0.120037,0.120037,0.120037,6,6,0,0,"(70,75]","(50,55]","(55,60]","(60,65]",20.5,0.5,19,18.16386555,23.8725,0.295,21.66,21.65124641,108.113,104.788,106.148,106.4809181,0,0,3,1,0,0,0,0,0,0,0,0,0,0,4/20/15
0.739275,0,0.1838175,0.12505979,9,0.66356,0.224078,0.317174667,62.14120872,0.059997944,31.36610153,10.51121833,1.666666667,62.14120872,31.36610153,41.56694884,6,6,1,0,"(70,75]","(50,55]","(55,60]","(55,60]",29.5,0,19,18.218509,22.7475,0.005,21.66,20.99386497,107.315,90.912,105.183,100.344133,0,0,4,1,0,0,0,0,0,0,0,0,0,0,4/21/15
0.739275,0,0.1838175,0.12505979,9,0.66356,0.224078,0.317174667,0.130628,0.0544918,0.1282685,0.081601717,2,0.130628,0.1282685,0.1282685,6,6,0,0,"(75,80]","(45,50]","(50,55]","(55,60]",25.5,0,19.5,19.32564378,22.0725,17.5325,21.6575,21.63039745,107.461,103.733,105.004,105.3046034,0,0,9,1,0,0,0,0,0,0,0,0,0,0,4/22/15
0.739275,0,0.1838175,0.12505979,9,0.66356,0.224078,0.317174667,62.14120872,0.059997944,31.36610153,10.51121833,1.666666667,62.14120872,31.36610153,41.56694884,6,6,0,0,"(75,80]","(45,50]","(55,60]","(55,60]",20.5,18,19.5,19.26127647,21.575,21.5225,21.5475,21.54756902,106.927,103.827,104.908,105.1795214,0,0,14,1,0,0,0,0,0,0,0,0,0,0,4/23/15
0.739275,0,0.1838175,0.12505979,9,0.66356,0.224078,0.317174667,0.169776,0.0536589,0.169776,0.083800725,1,0.169776,0.169776,0.169776,6,6,0,0,"(75,80]","(50,55]","(55,60]","(60,65]",20,18.5,19.5,19.26061398,21.5625,21.54,21.5475,21.54802584,107.387,103.732,104.8775,105.2014895,0,0,24,1,0,0,0,0,0,0,0,0,0,0,4/24/15
0.739275,0,0.1838175,0.12505979,9,0.66356,0.224078,0.317174667,4.34214,0.0657539,2.23114,0.612811938,2,4.34214,2.23114,2.23114,6,6,0,0,"(70,75]","(50,55]","(55,60]","(60,65]",20,0,19.5,19.20692568,24.5775,0.265,21.5475,21.54078693,107.627,102.384,105.4645,105.6168155,0,0,20,1,0,0,0,0,0,0,0,0,0,0,4/25/15
0.739275,0,0.1838175,0.12505979,9,0.66356,0.224078,0.317174667,0.125798,0.0612288,0.1233105,0.083841763,2,0.125798,0.1233105,0.1233105,6,6,0,0,"(75,80]","(50,55]","(55,60]","(60,65]",19.5,18.5,19.5,19.28634232,21.56,21.54,21.5475,21.54850796,108.389,103.756,105.793,106.0089796,0,0,23,1,0,0,0,0,0,0,0,0,0,0,4/26/15
0.739275,0,0.1838175,0.12505979,9,0.66356,0.224078,0.317174667,0.125857,0.0562862,0.1250245,0.095176504,2,0.125857,0.1250245,0.1250245,6,6,0,0,"(85,90]","(45,50]","(65,70]","(65,70]",20,19,19,19.24389825,21.575,21.5375,21.55,21.54899949,109.339,104.888,106.218,106.7324405,0,0,17,1,0,0,0,0,0,0,0,0,0,0,4/27/15
0.739275,0,0.1838175,0.12505979,9,0.66356,0.224078,0.317174667,0.192704,0.0413693,0.126128,0.080632638,5,0.192704,0.126128,0.14125,6,6,0,0,"(85,90]","(50,55]","(60,65]","(65,70]",20,0.5,19,19.2056231,21.5675,10.1675,21.55,21.54713394,109.221,105.237,106.119,106.7305657,0,0,24,1,0,0,0,0,0,0,0,0,0,0,4/28/15
0.739275,0,0.1838175,0.12505979,9,0.66356,0.224078,0.317174667,0.122175,0.0516834,0.122175,0.070653186,1,0.122175,0.122175,0.122175,6,6,0,0,"(80,85]","(45,50]","(60,65]","(60,65]",20.5,19,19,19.220898,21.5725,21.5375,21.5475,21.54855511,108.507,104.683,105.999,106.3583727,0,0,23,1,0,0,0,0,0,0,0,0,0,0,4/29/15
0.739275,0.0439453,0.1838175,0.12505979,9,0.66356,0.224078,0.317174667,0.125089,0.0581322,0.122563,0.07989303,2,0.125089,0.122563,0.122563,6,6,0,0,"(80,85]","(45,50]","(60,65]","(60,65]",21,18.5,19.5,19.28477983,21.615,21.5375,21.55,21.54895023,109.34,104.709,106.5755,106.8936615,2,1,21,1,0,0,0,0,0,0,1,1,0,0,4/30/15
1.653948167,0,0.22152705,0.142783176,26.2,1.241664045,0.49168975,0.546130057,0.125089,0.0581322,0.122563,0.07989303,2,0.125089,0.122563,0.122563,6,6,0,0,"(90,95]","(45,50]","(65,70]","(65,70]",21,18.5,19.5,19.28477983,21.615,21.5375,21.55,21.54895023,109.34,104.709,106.5755,106.8936615,0,0,24,1,0,0,0,0,0,0,0,0,0,0,4/30/15
1.41651,0.0439453,0.186444,0.122257669,0,1.241664045,0.49168975,0.546130057,27.98361195,0.052671109,0.488716295,4.213656735,3.045454545,27.98361195,0.488716295,4.580441738,6,6,0,0,"(90,95]","(50,55]","(75,80]","(70,75]",20.5,17.5,20,19.94802632,21.5775,21.4975,21.55,21.54941789,109.061,104.247,106.922,106.8501074,0,0,24,1,0,0,0,0,0,0,0,0,0,0,5/1/15
0.730074,0.0621481,0.191553,0.129321706,2,0.224078,0.217416,0.217416,27.98361195,0.052671109,0.488716295,4.213656735,3.045454545,27.98361195,0.488716295,4.580441738,6,6,0,0,"(80,85]","(55,60]","(60,65]","(60,65]",20,17,19,19.11842105,21.5675,21.4875,21.55,21.54884649,108.302,104.677,105.9325,106.264572,0,0,21,1,0,0,0,0,0,0,0,0,0,0,5/2/15
1.86599,0.0621481,0.191553,0.127094325,0,1.241664045,0.49168975,0.546130057,0.14226,0.0718052,0.14226,0.0910711,1,0.14226,0.14226,0.14226,6,6,0,0,"(80,85]","(50,55]","(55,60]","(60,65]",22.5,0.5,19,18.8952381,24.7,9.9375,21.5475,21.54217184,107.671,103.138,105.637,105.7723567,0,0,19,1,0,0,0,0,0,0,0,0,0,0,5/3/15
1.24606,0,0.224078,0.137895793,32,0.626124,0.224078,0.235945719,27.98361195,0.052671109,0.488716295,4.213656735,3.045454545,27.98361195,0.488716295,4.580441738,6,6,0,0,"(70,75]","(50,55]","(55,60]","(55,60]",32,0.5,19,19.00892857,21.92,0.27,21.5475,21.53942959,106.898,103.55,105.117,105.1279542,7,1,15,1,0,0,4,1,0,0,2,1,0,0,5/4/15
4.99065,0,0.236653,0.156884273,33,1.87116,0.236653,0.308280667,27.98361195,0.052671109,0.488716295,4.213656735,3.045454545,27.98361195,0.488716295,4.580441738,6,6,1,0,"(75,80]","(45,50]","(55,60]","(55,60]",19.5,0,19,18.33120205,23.1975,0.0025,21.5475,20.90894721,105.53,91.1264,104.281,99.38359996,10,1,7,1,0,0,4,1,0,0,4,1,0,0,5/5/15
4.99065,0,0.175781,0.111833307,1,4.99065,4.99065,4.99065,82.9519,0.0835418,0.122913,3.718813302,23,82.9519,0.122913,3.726005739,6,6,0,0,"(75,80]","(45,50]","(55,60]","(60,65]",41.5,0,19,19.04299848,21.28,0.2225,20.6025,20.53208695,105.92,92.7146,102.394,102.9842984,0,0,24,1,0,0,0,0,0,0,0,0,0,0,5/6/15
0.605744,0.0439453,0.175781,0.11317456,0,1.241664045,0.49168975,0.546130057,27.98361195,0.052671109,0.488716295,4.213656735,3.045454545,27.98361195,0.488716295,4.580441738,6,6,1,1,"(70,75]","(45,50]","(50,55]","(55,60]",20.5,0,19,18.63789869,20.6275,0,20.6025,20.40789982,105.134,92.9899,102.669,100.7306764,0,0,16,1,0,0,0,0,0,0,0,0,0,0,5/7/15
1.82519,0,0.340399,0.184993968,39,1.82519,0.31074,0.470675872,518.963,0.0455502,0.925325,86.64010455,6,518.963,0.925325,87.3258,6,6,1,10,"(75,80]","(45,50]","(60,65]","(60,65]",23,0,19,16.03151986,21.6325,0.0075,21.1075,19.15843329,107.038,89.367,103.2585,100.0946882,13,1,6,1,6,1,7,1,3,1,4,1,2,1,5/8/15
0.761155,0.0982647,0.328857,0.229455975,96,0.761155,0.319927,0.33705025,0.18376,0.0537962,0.138098,0.082104471,5,0.18376,0.138098,0.1472768,6,6,0,0,"(75,80]","(50,55]","(55,60]","(60,65]",19.5,1,19,18.71708185,21.115,17.505,21.105,21.10448853,106.486,102.363,104.286,104.3094071,24,1,0,0,18,1,12,1,10,1,8,1,6,1,5/9/15
1.42602,0.0761155,0.315363,0.210514492,81,1.42602,0.298052,0.336301556,2.514,0.0476823,2.514,0.329820478,1,2.514,2.514,2.514,6,6,0,0,"(75,80]","(45,50]","(60,65]","(60,65]",20.5,0,19,18.61538462,21.5875,16.28,21.105,21.10345155,106.364,102.798,103.9795,104.3832818,21,1,1,1,13,1,10,1,6,1,8,1,6,1,5/10/15
4.90576,0,0.2915,0.182086829,68,0.662103,0.281387,0.308031368,0.123669,0.0699427,0.123669,0.08480747,1,0.123669,0.123669,0.123669,6,6,0,1,"(75,80]","(45,50]","(60,65]","(60,65]",21.5,0.5,19,18.80744125,21.62,0.28,21.105,21.23280657,106.338,102.846,104.2395,104.4760307,17,1,7,1,7,1,9,1,4,1,5,1,2,1,5/11/15
0.81743,0.0439453,0.259984,0.152661085,46,0.690655,0.256243,0.263407913,0.163171,0.0440245,0.1453975,0.066503172,2,0.163171,0.1453975,0.1453975,6,6,0,0,"(70,75]","(45,50]","(55,60]","(55,60]",20,18,19,19.18627451,21.5525,21.5075,21.5275,21.52687864,106.284,102.972,104.3685,104.5855668,11,1,13,1,3,1,6,1,2,1,4,1,0,0,5/12/15
1.9584,0,0.270897,0.154766657,50,1.9584,0.259984,0.33896738,4.11154,0.0343553,2.3875605,0.372100541,2,4.11154,2.3875605,2.3875605,6,6,0,2,"(75,80]","(45,50]","(55,60]","(55,60]",20,0,19,19.00526316,21.555,0.3125,21.5275,21.51198103,106.527,103.112,104.688,104.9041377,13,1,12,1,0,0,6,1,0,0,4,1,0,0,5/13/15
3.42548,0,0.201383,0.153294093,14,3.42548,0.2325,0.7688355,4.37195,0.0488408,2.2602465,0.302375588,2,4.37195,2.2602465,2.2602465,6,6,0,1,"(75,80]","(50,55]","(55,60]","(60,65]",33.5,0,19,12.1570122,22.8625,0.01,21.5275,21.34869843,105.999,93.8252,104.658,104.2892182,5,1,14,1,0,0,2,1,0,0,1,1,0,0,5/14/15
0.594481,0.0439453,0.267309,0.164714018,49,0.594481,0.270897,0.274193857,0.287932,0.0369262,0.2208675,0.072097426,2,0.287932,0.2208675,0.2208675,6,6,0,0,"(75,80]","(45,50]","(55,60]","(55,60]",20,18,19,19.04615385,21.555,21.4975,21.5275,21.52679135,106.447,103.305,104.495,104.6874747,12,1,12,1,8,1,6,1,4,1,4,1,3,1,5/15/15
1.48896,0,0.2386755,0.148747404,45,0.644365,0.240698,0.271641778,0.184774,0.053572,0.1805595,0.07873775,2,0.184774,0.1805595,0.1805595,6,6,0,1,"(70,75]","(45,50]","(55,60]","(55,60]",20,0.5,19,18.9346049,21.545,0.3325,21.5275,21.52135154,106.213,102.684,104.563,104.5698374,12,1,12,1,1,1,6,1,0,0,4,1,0,0,5/16/15
