"","pjtn_yesterday_pjtn_max_value","pjtn_yesterday_pjtn_min_value","pjtn_yesterday_pjtn_median_value","pjtn_yesterday_pjtn_average_value","pjtn_yesterday_pjtn_event_count","pjtn_yesterday_pjtn_event_max_value","pjtn_yesterday_pjtn_event_median_value","pjtn_yesterday_pjtn_event_average_value","sigma_yesterday_sigma_max_value","sigma_yesterday_sigma_min_value","sigma_yesterday_sigma_median_value","sigma_yesterday_sigma_average_value","sigma_yesterday_sigma_event_count","sigma_yesterday_sigma_event_max_value","sigma_yesterday_sigma_event_median_value","sigma_yesterday_sigma_event_average_value","thy_resv_yesterday_thy_resv_median_value","thy_resv_yesterday_thy_resv_average_value","thy_resv_yesterday_thy_resv_high_var","swrd_yesterday_swrd_trip_count","temp_yesterday_temp_max_value","temp_yesterday_temp_min_value","temp_yesterday_temp_median_value","temp_yesterday_temp_average_value","dqi_yesterday_dqi_max_value","dqi_yesterday_dqi_min_value","dqi_yesterday_dqi_median_value","dqi_yesterday_dqi_average_value","hvv_yesterday_hvv_max_value","hvv_yesterday_hvv_min_value","hvv_yesterday_hvv_median_value","hvv_yesterday_hvv_average_value","wndw_yesterday_wndw_max_value","wndw_yesterday_wndw_min_value","wndw_yesterday_wndw_median_value","wndw_yesterday_wndw_average_value","jitter_event_60m_15v_count","jitter_60m_15v","no_jitter_60m_count","no_jitter_60m_15v","jitter_event_60m_20v_count","jitter_60m_20v","jitter_event_120m_15v_count","jitter_120m_15v","jitter_event_120m_20v_count","jitter_120m_20v","jitter_event_180m_15v_count","jitter_180m_15v","jitter_event_180m_20v_count","jitter_180m_20v","timestamp"
"612",0.642865,0.0439453,0.450305,0.230820124,62,0.642865,0.453499,0.470330532,0.302078,0.0446257,0.1419725,0.093375225,74,0.302078,0.1419725,0.150093135,4,4,0,0,"(65,70]","(55,60]","(55,60]","(55,60]",16,15.5,16,15.76844373,20.91,20.77,20.8925,20.86076075,103.463,100.828,102.0375,102.1324587,16,1,8,1,15,1,8,1,8,1,6,1,5,1,2016-11-25
"616",0.894155,0.0439453,0.412244,0.228503338,41,0.894155,0.630734,0.572532073,0.157294,0.157294,0.157294,0.157294,1,0.157294,0.157294,0.157294,4,4,0,0,"(60,65]","(45,50]","(45,50]","(50,55]",16,15,15.5,15.57921039,20.775,20.7575,20.7675,20.76831173,103.629,100.679,102.401,102.2605647,11,1,13,1,9,1,5,1,5,1,3,1,3,1,2016-11-29
"617",1.10127,0,0.465073,0.236564808,60,1.10127,0.474323,0.5384725,0.244451,0.0491273,0.154911,0.093862387,68,0.244451,0.154911,0.160978779,4,4,0,0,"(65,70]","(45,50]","(50,55]","(55,60]",16,13,15.5,15.42625369,24.205,20.7475,20.7675,20.76781037,103.479,100.385,101.791,101.9280942,15,1,9,1,15,1,8,1,7,1,5,1,5,1,2016-11-30
"619",6.07352,0,0.5134265,0.298089803,57,6.07352,0.491324,0.585099789,0.211895,0.039616,0.158454,0.090284318,59,0.211895,0.158454,0.160122983,4,4,0,4,"(55,60]","(45,50]","(50,55]","(50,55]",17.5,0,15.5,15.53844011,20.7825,0.0025,20.765,20.06213244,103.914,81.5905,101.234,97.81726284,16,1,1,1,12,1,9,1,7,1,6,1,6,1,2016-12-01
"620",0.567899,0,0.426066,0.155949395,28,0.567899,0.383073,0.395981643,0.232422,0.0404397,0.140733,0.089081312,52,0.232422,0.140733,0.14573975,4,4,0,1,"(55,60]","[30,35]","(45,50]","(40,45]",30,0,15.5,15.70210598,20.7725,0,20.7675,19.64132803,103.909,91.7739,102.294,99.31679718,9,1,2,1,0,0,5,1,0,0,4,1,0,0,2016-12-05
"621",1.37851,0,0.5181045,0.222100514,70,1.37851,0.477368,0.507955414,0.261651,0.0481443,0.148117,0.095157391,74,0.261651,0.148117,0.156538149,4,4,0,1,"(55,60]","(50,55]","(35,40]","(35,40]",16.5,0,16,15.83071841,20.775,0.2925,20.7675,20.71961065,104.048,91.69,102.206,100.6529486,18,1,6,1,7,1,9,1,4,1,6,1,2,1,2016-12-06
"622",1.0193,0.0439453,0.552384,0.238216905,70,1.0193,0.5515085,0.536974429,0.432049,0.0467545,0.154543,0.101837477,81,0.432049,0.154543,0.171429593,4,4,0,0,"(55,60]","(50,55]","(35,40]","(35,40]",16,15,16,15.78181042,20.78,20.755,20.7675,20.76680438,103.65,101.357,102.186,102.367185,19,1,5,1,11,1,10,1,6,1,6,1,3,1,2016-12-07
"623",0.644365,0,0.4492,0.152052588,53,0.644365,0.390594,0.410901585,0.284123,0.0446257,0.149076,0.088142027,56,0.284123,0.149076,0.158153625,4,4,0,1,"(75,80]","(45,50]","(55,60]","(55,60]",16,0,15.5,15.70221239,20.7875,0.0325,20.77,20.67554358,104.222,99.0184,102.836,102.9572323,12,1,11,1,0,0,7,1,0,0,5,1,0,0,2016-12-08
"624",0.768729,0.0621481,0.430574,0.16162532,86,0.768729,0.405156,0.429141267,0.314399,0.0432373,0.145665,0.090788282,70,0.314399,0.145665,0.159965743,4,4,1,0,"(70,75]","(45,50]","(55,60]","(55,60]",16,0,16,15.77958388,20.7925,20.415,20.7725,20.77255898,104.801,103.238,103.685,103.7906844,23,1,1,1,0,0,12,1,0,0,8,1,0,0,2016-12-09
"632",0.63531,0.0439453,0.388114,0.166096569,25,0.63531,0.473305,0.48235708,0.701017,0.0435413,0.146664,0.089830178,63,0.701017,0.146664,0.15746446,4,4,0,0,"(80,85]","(50,55]","(55,60]","(60,65]",16,15,16,15.80194175,20.7725,20.75,20.77,20.76789234,103.334,100.902,102.1095,102.0686875,7,1,17,1,5,1,3,1,3,1,2,1,2,1,2016-12-17
"633",0.732715,0.0439453,0.456693,0.237434281,58,0.732715,0.497181,0.495320362,0.242856,0.0453586,0.150403,0.091881171,52,0.242856,0.150403,0.158710327,4,4,0,0,"(75,80]","(50,55]","(60,65]","(60,65]",16,15.5,16,15.85287611,20.77,20.76,20.7675,20.76630811,103.229,100.311,101.4405,101.6486891,15,1,9,1,14,1,8,1,7,1,6,1,4,1,2016-12-18
"634",0.762423,0.0439453,0.571289,0.32688315,57,0.762423,0.564488,0.545600596,0.252623,0.040926,0.151483,0.088352609,45,0.252623,0.151483,0.159199333,4,4,1,3,"(70,75]","(50,55]","(55,60]","(60,65]",16,0,16,15.71067961,20.77,0,20.765,19.093021,102.708,73.8305,100.752,94.63772701,15,1,3,1,14,1,8,1,8,1,6,1,5,1,2016-12-19
"635",0.298052,0.298052,0.298052,0.298052,1,0.298052,0.298052,0.298052,1.356498059,0.044110624,0.147095676,0.095189166,59.17647059,1.356498059,0.147095676,0.177008433,0,0,0,0,"(80,85]","(50,55]","(55,60]","(60,65]",16.94117647,8.911764706,15.73529412,15.72599021,0,0,0,0,73.8672,55.6003,62.951,63.89329996,1,1,0,0,1,1,1,1,1,1,1,1,1,1,2016-12-20
"637",1.32421,0,0.362382,0.147410488,4,0.362382,0.35293,0.3447455,0.1892885,0.05242035,0.14785325,0.094563718,14,0.1892885,0.14785325,0.146352321,4,4,0,1,"(75,80]","(50,55]","(60,65]","(60,65]",23,0,22.25,21.48214286,20.7675,0.0025,0.005,1.176351285,95.7863,91.7979,93.00705,93.33964748,2,1,23,1,0,0,1,1,0,0,1,1,0,0,2017-05-17
"638",9.52266,0,0.37029,0.184314981,43,9.52266,0.33178,0.623432953,0.1892885,0.05242035,0.14785325,0.094563718,14,0.1892885,0.14785325,0.146352321,4,4,1,11,"(80,85]","(45,50]","(55,60]","(60,65]",36,0,23,22.34686347,24.145,0,21.005,15.39218194,103.645,87.9318,93.3545,95.43826872,13,1,12,1,4,1,6,1,3,1,4,1,2,1,2017-05-18
"639",3.87567,0,0.4039605,0.15870082,52,3.87567,0.3091785,0.414687096,0.1892885,0.05242035,0.14785325,0.094563718,14,0.1892885,0.14785325,0.146352321,4,4,0,1,"(80,85]","(45,50]","(55,60]","(60,65]",36,0,21.5,21.64109166,23.6925,0.005,21.005,20.40351679,106.75,90.0064,103.128,100.5276805,14,1,4,1,0,0,8,1,0,0,6,1,0,0,2017-05-19
"640",0.469208,0.0621481,0.277935,0.166014536,83,0.469208,0.270897,0.287103422,0.172758,0.0432373,0.149747,0.092778423,14,0.172758,0.149747,0.145713857,4,4,0,1,"(80,85]","(50,55]","(60,65]","(65,70]",22.5,0.5,21,21.12330146,21.02,0.015,21.005,20.836433,107.006,96.8,104.153,104.4924003,21,1,2,1,0,0,10,1,0,0,7,1,0,0,2017-05-20
"641",0.516241,0.0761155,0.362382,0.179291638,31,0.516241,0.301274,0.334473387,0.1892885,0.05242035,0.14785325,0.094563718,14,0.1892885,0.14785325,0.146352321,4,4,0,0,"(85,90]","(55,60]","(60,65]","(65,70]",22,0,21,15.23384354,21.015,0.0025,21.0075,15.39536841,106.968,85.5058,93.6409,95.22914823,8,1,0,0,0,0,4,1,0,0,3,1,0,0,2017-05-21
"663",0.608924,0.0982647,0.471261,0.212675045,29,0.608924,0.397942,0.417115276,0.215185,0.0612007,0.144647,0.105615092,11,0.215185,0.144647,0.151171727,4,4,0,0,"(85,90]","(60,65]","(65,70]","(65,70]",24,20,21,20.76643599,21.01,0.0025,21.0025,20.4823882,104.143,78.2254,82.54425,88.07632737,8,1,0,0,7,1,4,1,3,1,3,1,2,1,2017-06-12
"664",0.703125,0,0.450305,0.204227749,93,0.703125,0.390594,0.407443731,0.264128,0.0542312,0.1424965,0.101396885,38,0.264128,0.1424965,0.153524632,4,4,0,1,"(80,85]","(55,60]","(65,70]","(65,70]",25.5,0,20,20.25499863,21.0325,0.01,21,20.82002258,105.571,93.8792,102.607,102.9100091,23,1,0,0,11,1,12,1,6,1,8,1,4,1,2017-06-13
"665",1.25302,0.0878906,0.426066,0.201880448,95,1.25302,0.348805,0.394756916,0.24441,0.0515827,0.135393,0.090355234,59,0.24441,0.135393,0.146383475,4,4,0,0,"(85,90]","(50,55]","(70,75]","(65,70]",22,7.5,20.5,20.45565662,23.5825,20.99,21.0025,21.00442018,106.182,101.624,103.463,103.7146133,24,1,0,0,18,1,12,1,8,1,8,1,5,1,2017-06-14
"666",0.605744,0,0.419186,0.202331103,96,0.605744,0.336114,0.371099333,0.233524,0.0533424,0.1380335,0.09139581,52,0.233524,0.1380335,0.147988327,4,4,0,0,"(85,90]","(50,55]","(65,70]","(65,70]",21.5,20,20.5,20.41397495,21.0225,20.98,21.005,21.00475239,106.142,101.865,103.966,104.0477069,24,1,0,0,16,1,12,1,9,1,8,1,6,1,2017-06-15
"667",0.501054,0,0.351562,0.175780015,48,0.501054,0.322917,0.337312271,0.213969,0.0432373,0.1363745,0.092736163,46,0.213969,0.1363745,0.140201457,4,4,0,1,"(80,85]","(45,50]","(65,70]","(65,70]",22,0,21,20.19583333,21.0325,0.005,21.0025,20.55957429,106.78,93.8768,103.395,102.4380869,13,1,7,1,8,1,7,1,3,1,5,1,2,1,2017-06-16
"746",0.858903,0.0439453,0.4249175,0.281488261,96,0.858903,0.393051,0.394744115,0.146248,0.0711412,0.125347,0.096211068,22,0.146248,0.125347,0.12594,4,4,0,0,"(85,90]","(50,55]","(60,65]","(65,70]",21.05,18.8,19.825,19.82699795,20.95,20.875,20.8975,20.89782495,107.626,102.63,104.54,104.9205458,24,1,0,0,20,1,12,1,10,1,8,1,7,1,2017-09-01
"747",0.555869,0.0878906,0.393059,0.268508855,95,0.555869,0.378032,0.373441116,0.149517545,0.060682205,0.125612545,0.086803226,10.22727273,0.149517545,0.125612545,0.127050357,4,4,0,0,"(80,85]","(50,55]","(60,65]","(65,70]",20.825,18,19.75,19.74512771,20.9325,20.8675,20.8975,20.89857772,107.684,103.215,105.084,105.3560105,24,1,0,0,19,1,12,1,9,1,8,1,6,1,2017-09-02
"748",0.840723,0.0761155,0.38561,0.258165599,96,0.840723,0.362382,0.36981374,0.149517545,0.060682205,0.125612545,0.086803226,10.22727273,0.149517545,0.125612545,0.127050357,4,4,0,0,"(85,90]","(50,55]","(65,70]","(65,70]",20.45,18.75,19.7,19.69468909,20.9275,20.8725,20.8975,20.89806745,107.472,103.713,105.091,105.273613,24,1,0,0,22,1,12,1,11,1,8,1,7,1,2017-09-03
"749",0.499123,0.116268,0.383106,0.265033282,95,0.499123,0.378032,0.368602779,0.149517545,0.060682205,0.125612545,0.086803226,10.22727273,0.149517545,0.125612545,0.127050357,4,4,0,0,"(85,90]","(55,60]","(60,65]","(65,70]",20.325,18.8,19.75,19.73325912,22.8625,20.88,20.8975,20.89728087,106.205,102.792,104.117,104.2035533,24,1,0,0,24,1,12,1,12,1,8,1,8,1,2017-09-04
"750",0.456693,0.0878906,0.325907,0.222818605,96,0.456693,0.312286,0.313712771,0.149517545,0.060682205,0.125612545,0.086803226,10.22727273,0.149517545,0.125612545,0.127050357,4,4,0,0,"(80,85]","(55,60]","(60,65]","(65,70]",21.525,18.225,19.8,19.79896764,20.9375,20.8375,20.8975,20.89714162,105.923,102.228,103.8475,104.0587141,24,1,0,0,22,1,12,1,11,1,8,1,7,1,2017-09-05
"27",1.10651,0.0621481,0.201383,0.134418167,0,2.278837692,0.347418096,0.408018477,49.00548288,0.078507124,0.230218118,0.575917874,68.94117647,49.00548288,0.230218118,1.342294347,5,5,0,0,"(70,75]","(40,45]","(50,55]","(50,55]",29,15,24,23.0148032,22.035,21.6375,21.87,21.84386645,106.953,102.954,104.3015,104.6762388,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-01-31
"28",2.289713893,0,0.251015821,0.162334136,54.42857143,2.27021275,0.266447518,0.342906248,0.2948796,0.070248605,0.186121225,0.156632903,35.7,0.2948796,0.186121225,0.191080047,5,5,0,0,"(75,80]","(40,45]","(50,55]","(55,60]",29,15,24,23.0148032,22.035,21.6375,21.87,21.84386645,106.953,102.954,104.3015,104.6762388,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-01-31
"57",2.4696709,0,0.332603167,0.207744725,77.33333333,2.447154533,0.308496467,0.405622412,0.359604,0.0736365,0.1692195,0.154687401,62,0.359604,0.1692195,0.196296613,6,6,0,0,"(70,75]","(45,50]","(50,55]","(50,55]",22,0,14,12.93174147,22.1125,0.3075,21.93,21.91860645,106.781,102.978,105.076,105.159099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-28
"88",0.739275,0,0.1838175,0.12505979,9,0.66356,0.224078,0.317174667,0.121589,0.0687106,0.121589,0.092373675,1,0.121589,0.121589,0.121589,6,6,0,0,"(75,80]","(50,55]","(55,60]","(60,65]",31.5,0.5,19.5,19.27472527,22.01,18.09,21.66,21.65937254,108.195,96.3696,105.821,105.982057,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2015-03-31
"89",0.739275,0,0.1838175,0.12505979,9,0.66356,0.224078,0.317174667,0.135555,0.0682571,0.135555,0.0878892,1,0.135555,0.135555,0.135555,6,6,0,0,"(75,80]","(35,40]","(55,60]","(55,60]",20.5,18.5,19.5,19.27031394,21.71,21.6425,21.66,21.65923996,107.824,103.961,105.994,106.0378007,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2015-04-01
"90",0.739275,0,0.1838175,0.12505979,9,0.66356,0.224078,0.317174667,62.14120872,0.059997944,31.36610153,10.51121833,1.666666667,62.14120872,31.36610153,41.56694884,6,6,0,0,"(70,75]","(40,45]","(50,55]","(55,60]",20,19,19.5,19.31584507,21.6675,21.65,21.66,21.65892204,108.218,103.701,105.376,105.7180833,0,0,8,1,0,0,0,0,0,0,0,0,0,0,2015-04-02
"91",0.739275,0,0.1838175,0.12505979,9,0.66356,0.224078,0.317174667,550.945,0.0704736,0.137102,45.99597633,3,550.945,0.137102,183.7372317,6,6,0,0,"(80,85]","(40,45]","(55,60]","(55,60]",30,0,19.5,19.22454916,24.9725,0.24,21.66,21.55500519,108.522,98.2325,105.682,105.9481562,0,0,6,1,0,0,0,0,0,0,0,0,0,0,2015-04-03
"92",0.739275,0,0.1838175,0.12505979,9,0.66356,0.224078,0.317174667,62.14120872,0.059997944,31.36610153,10.51121833,1.666666667,62.14120872,31.36610153,41.56694884,6,6,0,0,"(75,80]","(40,45]","(55,60]","(55,60]",32.5,0.5,19.5,19.27608573,22.04,16.1025,21.6575,21.65651791,108.337,103.847,105.5785,105.9017066,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-04-04
"93",0.739275,0,0.1838175,0.12505979,9,0.66356,0.224078,0.317174667,0.120244,0.0819085,0.120244,0.0941846,1,0.120244,0.120244,0.120244,6,6,0,0,"(65,70]","(40,45]","(50,55]","(50,55]",20.5,19,19,19.24399126,21.67,21.65,21.6575,21.65860773,107.132,104.039,105.256,105.3551439,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-04-05
"94",0.739275,0,0.1838175,0.12505979,9,0.66356,0.224078,0.317174667,0.150372,0.0557038,0.150372,0.081395225,1,0.150372,0.150372,0.150372,6,6,1,0,"(70,75]","(35,40]","(50,55]","(50,55]",27,0,19.5,18.1205171,22.0075,0.23,21.6575,21.34009578,107.046,94.1579,104.691,104.3954476,0,0,18,1,0,0,0,0,0,0,0,0,0,0,2015-04-06
"95",0.739275,0,0.1838175,0.12505979,9,0.66356,0.224078,0.317174667,3.14191,0.0522809,2.18366,1.745439838,2,3.14191,2.18366,2.18366,6,6,1,0,"(70,75]","(45,50]","(55,60]","(55,60]",35,0,19.5,19.60681818,22.0375,0.005,21.6575,20.5623329,106.823,90.7862,104.539,100.8009386,0,0,7,1,0,0,0,0,0,0,0,0,0,0,2015-04-07
"96",0.739275,0,0.1838175,0.12505979,9,0.66356,0.224078,0.317174667,62.14120872,0.059997944,31.36610153,10.51121833,1.666666667,62.14120872,31.36610153,41.56694884,6,6,0,0,"(70,75]","(45,50]","(50,55]","(55,60]",21,0,19.5,19.29362416,21.7,0.2925,21.6575,21.65208563,107.574,103.521,105.3285,105.6915832,0,0,10,1,0,0,0,0,0,0,0,0,0,0,2015-04-08
"97",0.739275,0,0.1838175,0.12505979,9,0.66356,0.224078,0.317174667,62.14120872,0.059997944,31.36610153,10.51121833,1.666666667,62.14120872,31.36610153,41.56694884,6,6,0,0,"(70,75]","(40,45]","(55,60]","(55,60]",20.5,18.5,19.5,19.25990968,21.6775,21.6375,21.66,21.65883207,107.946,104.194,105.714,105.8503505,0,0,9,1,0,0,0,0,0,0,0,0,0,0,2015-04-09
"98",0.739275,0,0.1838175,0.12505979,9,0.66356,0.224078,0.317174667,62.14120872,0.059997944,31.36610153,10.51121833,1.666666667,62.14120872,31.36610153,41.56694884,6,6,0,0,"(75,80]","(40,45]","(55,60]","(55,60]",20,18.5,19.5,19.29475485,21.6825,21.65,21.66,21.65915697,108.102,104.517,105.8815,106.0988911,0,0,10,1,0,0,0,0,0,0,0,0,0,0,2015-04-10
"99",0.739275,0,0.1838175,0.12505979,9,0.66356,0.224078,0.317174667,62.14120872,0.059997944,31.36610153,10.51121833,1.666666667,62.14120872,31.36610153,41.56694884,6,6,0,0,"(80,85]","(40,45]","(55,60]","(55,60]",28.5,0,19,19.20004958,21.935,7.3925,21.66,21.65691072,108.705,104.382,105.982,106.2252072,0,0,10,1,0,0,0,0,0,0,0,0,0,0,2015-04-11
"100",0.739275,0,0.1838175,0.12505979,9,0.66356,0.224078,0.317174667,0.901289,0.0495667,0.901289,0.3419795,1,0.901289,0.901289,0.901289,6,6,0,0,"(80,85]","(45,50]","(60,65]","(60,65]",29.5,0.5,19,19.1326743,21.9025,0.24,21.66,21.53279391,108.776,97.7344,106.171,106.3844839,0,0,11,1,0,0,0,0,0,0,0,0,0,0,2015-04-12
"101",0.739275,0,0.1838175,0.12505979,9,0.66356,0.224078,0.317174667,62.14120872,0.059997944,31.36610153,10.51121833,1.666666667,62.14120872,31.36610153,41.56694884,6,6,0,0,"(75,80]","(45,50]","(60,65]","(60,65]",32,0.5,19,19.12098394,22.015,0.3125,21.66,21.64761183,108.585,105.031,106.225,106.4316884,0,0,9,1,0,0,0,0,0,0,0,0,0,0,2015-04-13
"102",0.739275,0,0.1838175,0.12505979,9,0.66356,0.224078,0.317174667,0.140594,0.0591649,0.140594,0.081956025,1,0.140594,0.140594,0.140594,6,6,0,0,"(70,75]","(45,50]","(55,60]","(55,60]",20,18.5,19,19.13932449,21.6775,21.6475,21.66,21.65931878,108.096,104.207,106.099,106.3233957,0,0,8,1,0,0,0,0,0,0,0,0,0,0,2015-04-14
"103",0.739275,0,0.1838175,0.12505979,9,0.66356,0.224078,0.317174667,62.14120872,0.059997944,31.36610153,10.51121833,1.666666667,62.14120872,31.36610153,41.56694884,6,6,0,0,"(75,80]","(40,45]","(55,60]","(55,60]",20.5,17.5,19,19.15497967,21.6775,21.6325,21.6575,21.65868965,108.479,104.528,105.9485,106.2721084,0,0,9,1,0,0,0,0,0,0,0,0,0,0,2015-04-15
"104",0.739275,0,0.1838175,0.12505979,9,0.66356,0.224078,0.317174667,62.14120872,0.059997944,31.36610153,10.51121833,1.666666667,62.14120872,31.36610153,41.56694884,6,6,0,0,"(80,85]","(45,50]","(60,65]","(60,65]",19.5,15.5,19,19.05405405,21.67,21.595,21.66,21.65918566,109.18,104.907,106.647,106.792135,0,0,10,1,0,0,0,0,0,0,0,0,0,0,2015-04-16
"105",0.739275,0,0.1838175,0.12505979,9,0.66356,0.224078,0.317174667,557.431,0.0594007,557.431,139.4055835,1,557.431,557.431,557.431,6,6,0,0,"(85,90]","(45,50]","(65,70]","(65,70]",19.5,18.5,19,19.08304297,21.665,21.645,21.66,21.65941252,109.065,105.096,106.501,106.916833,0,0,13,1,0,0,0,0,0,0,0,0,0,0,2015-04-17
"106",0.739275,0,0.1838175,0.12505979,9,0.66356,0.224078,0.317174667,62.14120872,0.059997944,31.36610153,10.51121833,1.666666667,62.14120872,31.36610153,41.56694884,6,6,0,0,"(75,80]","(45,50]","(55,60]","(60,65]",19.5,18,19,18.9425,21.68,21.64,21.66,21.65968606,108.81,105.113,106.3065,106.6472304,0,0,12,1,0,0,0,0,0,0,0,0,0,0,2015-04-18
"107",0.739275,0,0.1838175,0.12505979,9,0.66356,0.224078,0.317174667,62.14120872,0.059997944,31.36610153,10.51121833,1.666666667,62.14120872,31.36610153,41.56694884,6,6,0,0,"(75,80]","(45,50]","(55,60]","(60,65]",22,0,19,18.05,21.6825,0.2825,21.66,21.64320563,108.467,103.404,106.382,106.6582391,0,0,14,1,0,0,0,0,0,0,0,0,0,0,2015-04-19
"108",0.739275,0,0.1838175,0.12505979,9,0.66356,0.224078,0.317174667,0.120037,0.0718917,0.120037,0.086740675,1,0.120037,0.120037,0.120037,6,6,0,0,"(70,75]","(50,55]","(55,60]","(60,65]",20.5,0.5,19,18.16386555,23.8725,0.295,21.66,21.65124641,108.113,104.788,106.148,106.4809181,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2015-04-20
"109",0.739275,0,0.1838175,0.12505979,9,0.66356,0.224078,0.317174667,62.14120872,0.059997944,31.36610153,10.51121833,1.666666667,62.14120872,31.36610153,41.56694884,6,6,1,0,"(70,75]","(50,55]","(55,60]","(55,60]",29.5,0,19,18.218509,22.7475,0.005,21.66,20.99386497,107.315,90.912,105.183,100.344133,0,0,4,1,0,0,0,0,0,0,0,0,0,0,2015-04-21
"110",0.739275,0,0.1838175,0.12505979,9,0.66356,0.224078,0.317174667,0.130628,0.0544918,0.1282685,0.081601717,2,0.130628,0.1282685,0.1282685,6,6,0,0,"(75,80]","(45,50]","(50,55]","(55,60]",25.5,0,19.5,19.32564378,22.0725,17.5325,21.6575,21.63039745,107.461,103.733,105.004,105.3046034,0,0,9,1,0,0,0,0,0,0,0,0,0,0,2015-04-22
"111",0.739275,0,0.1838175,0.12505979,9,0.66356,0.224078,0.317174667,62.14120872,0.059997944,31.36610153,10.51121833,1.666666667,62.14120872,31.36610153,41.56694884,6,6,0,0,"(75,80]","(45,50]","(55,60]","(55,60]",20.5,18,19.5,19.26127647,21.575,21.5225,21.5475,21.54756902,106.927,103.827,104.908,105.1795214,0,0,14,1,0,0,0,0,0,0,0,0,0,0,2015-04-23
"112",0.739275,0,0.1838175,0.12505979,9,0.66356,0.224078,0.317174667,0.169776,0.0536589,0.169776,0.083800725,1,0.169776,0.169776,0.169776,6,6,0,0,"(75,80]","(50,55]","(55,60]","(60,65]",20,18.5,19.5,19.26061398,21.5625,21.54,21.5475,21.54802584,107.387,103.732,104.8775,105.2014895,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-04-24
"113",0.739275,0,0.1838175,0.12505979,9,0.66356,0.224078,0.317174667,4.34214,0.0657539,2.23114,0.612811938,2,4.34214,2.23114,2.23114,6,6,0,0,"(70,75]","(50,55]","(55,60]","(60,65]",20,0,19.5,19.20692568,24.5775,0.265,21.5475,21.54078693,107.627,102.384,105.4645,105.6168155,0,0,20,1,0,0,0,0,0,0,0,0,0,0,2015-04-25
"114",0.739275,0,0.1838175,0.12505979,9,0.66356,0.224078,0.317174667,0.125798,0.0612288,0.1233105,0.083841763,2,0.125798,0.1233105,0.1233105,6,6,0,0,"(75,80]","(50,55]","(55,60]","(60,65]",19.5,18.5,19.5,19.28634232,21.56,21.54,21.5475,21.54850796,108.389,103.756,105.793,106.0089796,0,0,23,1,0,0,0,0,0,0,0,0,0,0,2015-04-26
"115",0.739275,0,0.1838175,0.12505979,9,0.66356,0.224078,0.317174667,0.125857,0.0562862,0.1250245,0.095176504,2,0.125857,0.1250245,0.1250245,6,6,0,0,"(85,90]","(45,50]","(65,70]","(65,70]",20,19,19,19.24389825,21.575,21.5375,21.55,21.54899949,109.339,104.888,106.218,106.7324405,0,0,17,1,0,0,0,0,0,0,0,0,0,0,2015-04-27
"116",0.739275,0,0.1838175,0.12505979,9,0.66356,0.224078,0.317174667,0.192704,0.0413693,0.126128,0.080632638,5,0.192704,0.126128,0.14125,6,6,0,0,"(85,90]","(50,55]","(60,65]","(65,70]",20,0.5,19,19.2056231,21.5675,10.1675,21.55,21.54713394,109.221,105.237,106.119,106.7305657,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-04-28
"117",0.739275,0,0.1838175,0.12505979,9,0.66356,0.224078,0.317174667,0.122175,0.0516834,0.122175,0.070653186,1,0.122175,0.122175,0.122175,6,6,0,0,"(80,85]","(45,50]","(60,65]","(60,65]",20.5,19,19,19.220898,21.5725,21.5375,21.5475,21.54855511,108.507,104.683,105.999,106.3583727,0,0,23,1,0,0,0,0,0,0,0,0,0,0,2015-04-29
"119",1.653948167,0,0.22152705,0.142783176,26.2,1.241664045,0.49168975,0.546130057,0.125089,0.0581322,0.122563,0.07989303,2,0.125089,0.122563,0.122563,6,6,0,0,"(90,95]","(45,50]","(65,70]","(65,70]",21,18.5,19.5,19.28477983,21.615,21.5375,21.55,21.54895023,109.34,104.709,106.5755,106.8936615,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-04-30
"120",1.41651,0.0439453,0.186444,0.122257669,0,1.241664045,0.49168975,0.546130057,27.98361195,0.052671109,0.488716295,4.213656735,3.045454545,27.98361195,0.488716295,4.580441738,6,6,0,0,"(90,95]","(50,55]","(75,80]","(70,75]",20.5,17.5,20,19.94802632,21.5775,21.4975,21.55,21.54941789,109.061,104.247,106.922,106.8501074,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-05-01
"121",0.730074,0.0621481,0.191553,0.129321706,2,0.224078,0.217416,0.217416,27.98361195,0.052671109,0.488716295,4.213656735,3.045454545,27.98361195,0.488716295,4.580441738,6,6,0,0,"(80,85]","(55,60]","(60,65]","(60,65]",20,17,19,19.11842105,21.5675,21.4875,21.55,21.54884649,108.302,104.677,105.9325,106.264572,0,0,21,1,0,0,0,0,0,0,0,0,0,0,2015-05-02
