"pjtn_yesterday_pjtn_max_value","pjtn_yesterday_pjtn_min_value","pjtn_yesterday_pjtn_median_value","pjtn_yesterday_pjtn_average_value","pjtn_yesterday_pjtn_event_count","pjtn_yesterday_pjtn_event_max_value","pjtn_yesterday_pjtn_event_median_value","pjtn_yesterday_pjtn_event_average_value","sigma_yesterday_sigma_max_value","sigma_yesterday_sigma_min_value","sigma_yesterday_sigma_median_value","sigma_yesterday_sigma_average_value","sigma_yesterday_sigma_event_count","sigma_yesterday_sigma_event_max_value","sigma_yesterday_sigma_event_median_value","sigma_yesterday_sigma_event_average_value","thy_resv_yesterday_thy_resv_median_value","thy_resv_yesterday_thy_resv_average_value","thy_resv_yesterday_thy_resv_high_var","swrd_yesterday_swrd_trip_count","temp_yesterday_temp_max_value","temp_yesterday_temp_min_value","temp_yesterday_temp_median_value","temp_yesterday_temp_average_value","dqi_yesterday_dqi_max_value","dqi_yesterday_dqi_min_value","dqi_yesterday_dqi_median_value","dqi_yesterday_dqi_average_value","hvv_yesterday_hvv_max_value","hvv_yesterday_hvv_min_value","hvv_yesterday_hvv_median_value","hvv_yesterday_hvv_average_value","wndw_yesterday_wndw_max_value","wndw_yesterday_wndw_min_value","wndw_yesterday_wndw_median_value","wndw_yesterday_wndw_average_value","jitter_event_60m_15v_count","jitter_60m_15v","no_jitter_60m_count","no_jitter_60m_15v","jitter_event_60m_20v_count","jitter_60m_20v","jitter_event_120m_15v_count","jitter_120m_15v","jitter_event_120m_20v_count","jitter_120m_20v","jitter_event_180m_15v_count","jitter_180m_15v","jitter_event_180m_20v_count","jitter_180m_20v","timestamp"
2.7496708106661,0,0.356960098318816,0.126117797521424,24.2544357401579,4.17693770073971,2.76313726195085,2.83363658933792,0.147157,0.0613714,0.1292715,0.0984150746794872,26,0.147157,0.1292715,0.130065038461538,4.4468085106383,4.54545454545455,0,0,"(75,80]","(45,50]","(50,55]","(55,60]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,109.725,107.174,107.926,108.059198842593,0,0,24,1,0,0,0,0,0,0,0,0,0,0,"2015-04-23"
2.7496708106661,0,0.356960098318816,0.126117797521424,24.2544357401579,4.17693770073971,2.76313726195085,2.83363658933792,0.15001,0,0.128915,0.0993591884615385,26,0.15001,0.128915,0.130382307692308,4.4468085106383,4.54545454545455,0,0,"(75,80]","(45,50]","(55,60]","(55,60]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,109.783,106.681,108,108.075530902778,0,0,24,1,0,0,0,0,0,0,0,0,0,0,"2015-04-24"
2.7496708106661,0,0.356960098318816,0.126117797521424,24.2544357401579,4.17693770073971,2.76313726195085,2.83363658933792,0.159384,0.0648711,0.1279615,0.0985138574404762,28,0.159384,0.1279615,0.129824928571429,4.4468085106383,4.54545454545455,0,0,"(75,80]","(50,55]","(55,60]","(60,65]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,109.473,106.712,107.847,107.879006597222,0,0,24,1,0,0,0,0,0,0,0,0,0,0,"2015-04-25"
2.7496708106661,0,0.356960098318816,0.126117797521424,24.2544357401579,4.17693770073971,2.76313726195085,2.83363658933792,0.207859,0.0718971,0.1291775,0.1010000875,24,0.207859,0.1291775,0.131650875,4.4468085106383,4.54545454545455,0,0,"(70,75]","(50,55]","(55,60]","(60,65]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,109.501,106.144,107.803,108.004417592593,0,0,24,1,0,0,0,0,0,0,0,0,0,0,"2015-04-26"
2.7496708106661,0,0.356960098318816,0.126117797521424,24.2544357401579,4.17693770073971,2.76313726195085,2.83363658933792,0.143458,0.0650128,0.127081,0.10168150745614,38,0.143458,0.127081,0.127984368421053,4.4468085106383,4.54545454545455,0,0,"(75,80]","(50,55]","(55,60]","(60,65]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,110.295,106.77,107.7845,108.115656828704,0,0,24,1,0,0,0,0,0,0,0,0,0,0,"2015-04-27"
2.7496708106661,0,0.356960098318816,0.126117797521424,24.2544357401579,4.17693770073971,2.76313726195085,2.83363658933792,0.165415,0.0639566,0.1315695,0.104365361607143,56,0.165415,0.1315695,0.13237425,4.4468085106383,4.54545454545455,0,0,"(85,90]","(45,50]","(65,70]","(65,70]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,111.839,107.237,108.587,108.697560416667,0,0,24,1,0,0,0,0,0,0,0,0,0,0,"2015-04-28"
2.7496708106661,0,0.356960098318816,0.126117797521424,24.2544357401579,4.17693770073971,2.76313726195085,2.83363658933792,0.181536,0.0304599,0.129344,0.100071454805195,77,0.181536,0.129344,0.131287558441558,4.4468085106383,4.54545454545455,0,0,"(85,90]","(50,55]","(60,65]","(65,70]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,111.045,96.8442,108.442,108.578431712963,0,0,24,1,0,0,0,0,0,0,0,0,0,0,"2015-04-29"
2.7496708106661,0,0.356960098318816,0.126117797521424,24.2544357401579,4.17693770073971,2.76313726195085,2.83363658933792,0.189252,0.0637259,0.128091,0.0969616699981399,64,0.189252,0.128091,0.131600140625,4.4468085106383,4.54545454545455,0,0,"(80,85]","(45,50]","(60,65]","(60,65]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,110.914,104.737,108.23,108.417704050926,0,0,24,1,0,0,0,0,0,0,0,0,0,0,"2015-04-30"
1.66465810344828,0,0.561750379310345,0.0787954283466246,0.0344827586206897,9.42481,9.42481,9.42481,0.15971,0.0213452,0.1293085,0.0968567113357843,68,0.15971,0.1293085,0.130184647058824,4.4468085106383,4.54545454545455,0,0,"(90,95]","(45,50]","(65,70]","(65,70]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,112.575,107.029,108.819,108.942016087963,0,0,24,1,0,0,0,0,0,0,0,0,0,0,"2015-05-01"
0.504893,0,0.499123,0.0707146901843227,0,9.42481,9.42481,9.42481,0.256206,0.0359209307692308,0.132508269230769,0.105374704417076,89.7692307692308,0.256206,0.132508269230769,0.139989092550289,4.4468085106383,4.54545454545455,0,0,"(90,95]","(50,55]","(75,80]","(70,75]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,111.449,107.357,108.993,109.054358101852,0,0,24,1,0,0,0,0,0,0,0,0,0,0,"2015-05-02"
0.502977,0,0.483398,0.0746687723462459,0,9.42481,9.42481,9.42481,0.256206,0.0359209307692308,0.132508269230769,0.105374704417076,89.7692307692308,0.256206,0.132508269230769,0.139989092550289,4.4468085106383,4.54545454545455,0,0,"(80,85]","(55,60]","(60,65]","(60,65]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,111.687,107.535,108.6165,108.589020601852,0,0,24,1,0,0,0,0,0,0,0,0,0,0,"2015-05-03"
0.475341,0.0439453,0.475341,0.0792892149524347,0,9.42481,9.42481,9.42481,0.149417,0.0849269,0.133097,0.112227608578431,34,0.149417,0.133097,0.133892352941176,4.4468085106383,4.54545454545455,0,0,"(80,85]","(50,55]","(55,60]","(60,65]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,110.082,107.135,108.608,108.490818171296,0,0,24,1,0,0,0,0,0,0,0,0,0,0,"2015-05-04"
2.07383,0,1.88145,0.0823788688108636,0,9.42481,9.42481,9.42481,0.166825,0.0776815,0.130026,0.115312688253012,83,0.166825,0.130026,0.133842987951807,4.4468085106383,4.54545454545455,0,0,"(70,75]","(50,55]","(55,60]","(55,60]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,110.905,106.986,107.837,108.013159819465,0,0,16,1,0,0,0,0,0,0,0,0,0,0,"2015-05-05"
1.04272,0,0.880004,0.0929354482291225,0,9.42481,9.42481,9.42481,0.191255,0.0812037,0.1335485,0.113644744642857,28,0.191255,0.1335485,0.136326464285714,4.4468085106383,4.54545454545455,0,0,"(75,80]","(45,50]","(55,60]","(55,60]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,113.757,92.7693,106.662,101.732012335116,0,0,24,1,0,0,0,0,0,0,0,0,0,0,"2015-05-06"
0.497184,0.0439453,0.489354,0.0742610214702102,0,9.42481,9.42481,9.42481,0.223034,0.0711507,0.12853,0.104916736166667,50,0.223034,0.12853,0.1319724,4.4468085106383,4.54545454545455,0,1,"(75,80]","(45,50]","(55,60]","(60,65]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,110.434,98.0147,108.209,108.351057800926,0,0,15,1,0,0,0,0,0,0,0,0,0,0,"2015-05-07"
1.2691,0,0.8597025,0.0798210791699045,0,9.42481,9.42481,9.42481,0.161837,0.0679751,0.1303735,0.103778861712963,30,0.161837,0.1303735,0.132987233333333,4.4468085106383,4.54545454545455,0,3,"(70,75]","(45,50]","(50,55]","(55,60]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,109.81,93.5279,107.8465,104.633151937157,0,0,19,1,0,0,0,0,0,0,0,0,0,0,"2015-05-08"
9.42481,0,0.6019865,0.0884383177051529,1,9.42481,9.42481,9.42481,0.284474,0.0357818,0.132171,0.103472582711214,62,0.284474,0.132171,0.140092370967742,4.4468085106383,4.54545454545455,0,4,"(75,80]","(45,50]","(60,65]","(60,65]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,119.391,92.4051,107.378,103.787805219907,0,0,24,1,0,0,0,0,0,0,0,0,0,0,"2015-05-09"
0.497184,0.0439453,0.485392,0.0738111608390946,0,9.42481,9.42481,9.42481,0.2881,0.0304599,0.1341235,0.102342823783208,112,0.2881,0.1341235,0.145266464285714,4.4468085106383,4.54545454545455,0,0,"(75,80]","(50,55]","(55,60]","(60,65]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,110.805,108.663,109.666,109.704178240741,0,0,24,1,0,0,0,0,0,0,0,0,0,0,"2015-05-10"
0.485392,0.0439453,0.460902,0.0764867968723892,0,9.42481,9.42481,9.42481,0.303277,0.0239465,0.1317,0.100851587744142,105,0.303277,0.1317,0.143493171428571,4.4468085106383,4.54545454545455,0,0,"(75,80]","(45,50]","(60,65]","(60,65]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,110.938,107.502,109.0615,108.88439212963,0,0,21,1,0,0,0,0,0,0,0,0,0,0,"2015-05-11"
3.95971,0,0.407532,0.0867544623997602,0,9.42481,9.42481,9.42481,0.248348,0,0.132114,0.0995123862475803,82,0.248348,0.132114,0.141731914634146,4.4468085106383,4.54545454545455,0,2,"(75,80]","(45,50]","(60,65]","(60,65]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,116.475,78.1752,107.531,103.428861365741,0,0,24,1,0,0,0,0,0,0,0,0,0,0,"2015-05-12"
0.502977,0.0439453,0.471261,0.0746191173253186,0,9.42481,9.42481,9.42481,0.287685,0,0.132602,0.0989328594729036,99,0.287685,0.132602,0.148991060606061,4.4468085106383,4.54545454545455,0,0,"(70,75]","(45,50]","(55,60]","(55,60]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,109.646,106.76,108.135,108.111705208333,0,0,24,1,0,0,0,0,0,0,0,0,0,0,"2015-05-13"
0.597721,0.0439453,0.469208,0.0785079504502059,0,9.42481,9.42481,9.42481,0.296015,0,0.132146,0.100936677366522,77,0.296015,0.132146,0.145219636363636,4.4468085106383,4.54545454545455,0,0,"(75,80]","(45,50]","(55,60]","(55,60]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,110.126,106.924,108.133,108.244136038466,0,0,24,1,0,0,0,0,0,0,0,0,0,0,"2015-05-14"
2.01335,0,0.514367,0.0811451629183131,0,9.42481,9.42481,9.42481,0.270897,0,0.132026,0.0995976433462733,92,0.270897,0.132026,0.140131673913043,4.4468085106383,4.54545454545455,0,2,"(75,80]","(50,55]","(55,60]","(60,65]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,110.052,93.9565,107.99,107.547580497685,0,0,24,1,0,0,0,0,0,0,0,0,0,0,"2015-05-15"
0.460902,0.0439453,0.3019405,0.0800528696300416,0,9.42481,9.42481,9.42481,0.269718,0.0225203,0.134216,0.101240626765451,94,0.269718,0.134216,0.141895234042553,4.4468085106383,4.54545454545455,0,0,"(75,80]","(45,50]","(55,60]","(55,60]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,109.953,106.504,107.971,107.89132650463,0,0,24,1,0,0,0,0,0,0,0,0,0,0,"2015-05-16"
2.87498,0,0.473305,0.0754433141025602,0,9.42481,9.42481,9.42481,0.295692,0,0.129898,0.095450089101774,85,0.295692,0.129898,0.142848635294118,4.4468085106383,4.54545454545455,0,0,"(70,75]","(45,50]","(55,60]","(55,60]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,110.089,107.036,108.0835,108.193490277778,0,0,24,1,0,0,0,0,0,0,0,0,0,0,"2015-05-17"
0.499123,0,0.462993,0.0750569416607601,0,9.42481,9.42481,9.42481,0.276672,0,0.1299815,0.0957783293671837,84,0.276672,0.1299815,0.142582821428571,4.4468085106383,4.54545454545455,0,0,"(75,80]","(50,55]","(55,60]","(55,60]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,110.106,107.246,107.869,108.124029861111,0,0,24,1,0,0,0,0,0,0,0,0,0,0,"2015-05-18"
0.487377,0,0.475341,0.0720900638419491,0,9.42481,9.42481,9.42481,0.275552,0,0.129775,0.0936586069060559,92,0.275552,0.129775,0.140788054347826,4.4468085106383,4.54545454545455,0,0,"(70,75]","(50,55]","(55,60]","(55,60]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,109.986,107.193,107.788,107.932789467593,0,0,24,1,0,0,0,0,0,0,0,0,0,0,"2015-05-19"
0.514367,0.0439453,0.485392,0.0723031692437953,0,9.42481,9.42481,9.42481,0.276832,0.0260101,0.132853,0.0953553520288852,86,0.276832,0.132853,0.145727,4.4468085106383,4.54545454545455,0,0,"(70,75]","(50,55]","(55,60]","(55,60]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,109.832,107.449,108.011,108.277709837963,0,0,24,1,0,0,0,0,0,0,0,0,0,0,"2015-05-20"
8.64528,0.0439453,0.514367,0.08299349114981,0,9.42481,9.42481,9.42481,0.298382,0.0247033,0.132494,0.098678511875674,95,0.298382,0.132494,0.146729410526316,4.4468085106383,4.54545454545455,0,0,"(70,75]","(50,55]","(55,60]","(60,65]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,109.926,107.218,107.897,108.004308680556,0,0,24,1,0,0,0,0,0,0,0,0,0,0,"2015-05-21"
0.538218,0.0439453,0.523669,0.0778964707795743,0,9.42481,9.42481,9.42481,0.282519,0,0.1317,0.100259316699856,110,0.282519,0.1317,0.138021927272727,4.4468085106383,4.54545454545455,0,0,"(75,80]","(50,55]","(55,60]","(60,65]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,109.743,106.871,108.096,108.183700347222,0,0,24,1,0,0,0,0,0,0,0,0,0,0,"2015-05-22"
0.489354,0.0439453,0.489354,0.0847346708643629,0,9.42481,9.42481,9.42481,0.279881,0,0.130365,0.0998213165277778,106,0.279881,0.130365,0.135392141509434,4.4468085106383,4.54545454545455,0,0,"(75,80]","(50,55]","(60,65]","(60,65]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,109.879,106.658,108.023,108.113646527778,0,0,24,1,0,0,0,0,0,0,0,0,0,0,"2015-05-23"
0.519968,0.0439453,0.4932815,0.0803811898631702,0,9.42481,9.42481,9.42481,0.391189,0,0.132272,0.100018681475257,51,0.391189,0.132272,0.13980668627451,4.4468085106383,4.54545454545455,0,0,"(70,75]","(55,60]","(55,60]","(60,65]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,110.29,106.094,107.977,108.02587037037,0,0,24,1,0,0,0,0,0,0,0,0,0,0,"2015-05-24"
0.530993,0.0439453,0.530993,0.0790848181807673,0,9.42481,9.42481,9.42481,0.256206,0.0359209307692308,0.132508269230769,0.105374704417076,89.7692307692308,0.256206,0.132508269230769,0.139989092550289,4.4468085106383,4.54545454545455,0,0,"(75,80]","(45,50]","(60,65]","(60,65]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,110.921,106.867,108.157,108.154570717593,0,0,24,1,0,0,0,0,0,0,0,0,0,0,"2015-05-25"
2.75176,0,0.512486,0.0809056450449183,0,9.42481,9.42481,9.42481,0.256206,0.0359209307692308,0.132508269230769,0.105374704417076,89.7692307692308,0.256206,0.132508269230769,0.139989092550289,4.4468085106383,4.54545454545455,0,2,"(75,80]","(50,55]","(55,60]","(60,65]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,110.206,93.7517,107.939,106.924571342593,0,0,24,1,0,0,0,0,0,0,0,0,0,0,"2015-05-26"
0.516241,0.0439453,0.489354,0.078924771987631,0,9.42481,9.42481,9.42481,0.221086,0.0920221,0.1373445,0.126466247348485,132,0.221086,0.1373445,0.140907992424242,4.4468085106383,4.54545454545455,0,0,"(80,85]","(50,55]","(60,65]","(60,65]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,110.113,107.36,108.363,108.364558037264,0,0,20,1,0,0,0,0,0,0,0,0,0,0,"2015-05-27"
0.88329,0,0.7071415,0.0759493158138329,0,9.42481,9.42481,9.42481,0.17586,0.0920221,0.135991,0.126541887462462,111,0.17586,0.135991,0.138302684684685,4.4468085106383,4.54545454545455,0,4,"(80,85]","(50,55]","(55,60]","(60,65]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,109.566,93.0237,107.1065,102.321046614885,0,0,24,1,0,0,0,0,0,0,0,0,0,0,"2015-05-28"
0.499123,0.0439453,0.3549385,0.0772939391822403,0,9.42481,9.42481,9.42481,0.280957,0.0868134,0.136403,0.125991943869732,174,0.280957,0.136403,0.139483534482759,4.4468085106383,4.54545454545455,0,0,"(75,80]","(45,50]","(60,65]","(60,65]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,110.814,106.768,107.9625,108.27554375,0,0,24,1,0,0,0,0,0,0,0,0,0,0,"2015-05-29"
4.21692,0,0.497184,0.0781246870333605,0,9.42481,9.42481,9.42481,0.306142,0.0953816,0.140156,0.128097494053819,192,0.306142,0.140156,0.14309790625,4.4468085106383,4.54545454545455,0,0,"(75,80]","(50,55]","(60,65]","(60,65]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,110.297,107.816,108.656,108.692397222222,0,0,24,1,0,0,0,0,0,0,0,0,0,0,"2015-05-31"
1.90362937931034,0,0.515485586206897,0.0957187806306777,0.172413793103448,7.65237333333333,5.6722555,5.6722555,0.237365,0.0956899,0.137726,0.128633961733002,201,0.237365,0.137726,0.141062900497512,4.4468085106383,4.54545454545455,0,0,"(80,85]","(50,55]","(60,65]","(60,65]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,110.732,107.89,108.7075,108.760382407407,0,0,24,1,0,0,0,0,0,0,0,0,0,0,"2015-06-01"
5.58745,0,0.9036385,0.31376392862383,1,5.58745,5.58745,5.58745,0.213107,0.0878254,0.140151,0.127364166306306,185,0.213107,0.140151,0.141645054054054,4.4468085106383,4.54545454545455,0,2,"(85,90]","(55,60]","(60,65]","(60,65]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,110.323,95.7959,108.3295,108.170392962963,0,0,24,1,0,0,0,0,0,0,0,0,0,0,"2015-06-02"
3.75443,0.0439453,2.2957,0.0824941663971422,0,7.65237333333333,5.6722555,5.6722555,0.299465,0.0958629,0.140606,0.129825591956882,201,0.299465,0.140606,0.143344756218905,4.4468085106383,4.54545454545455,0,1,"(80,85]","(50,55]","(60,65]","(60,65]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,110.514,105.423,108.459,108.616640509259,0,0,24,1,0,0,0,0,0,0,0,0,0,0,"2015-06-03"
0.536421,0.0439453,0.530993,0.0813857003937926,0,7.65237333333333,5.6722555,5.6722555,0.215418,0.100494,0.1402885,0.129588438552189,198,0.215418,0.1402885,0.142216671717172,4.4468085106383,4.54545454545455,0,0,"(80,85]","(50,55]","(65,70]","(65,70]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,110.366,107.24,108.481,108.511313539471,0,0,24,1,0,0,0,0,0,0,0,0,0,0,"2015-06-04"
0.502977,0,0.485392,0.0769423884683561,0,7.65237333333333,5.6722555,5.6722555,0.226515,0.0958629,0.139624,0.130273458254344,211,0.226515,0.139624,0.143031668246446,4.4468085106383,4.54545454545455,0,0,"(85,90]","(50,55]","(60,65]","(60,65]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,110.861,106.588,108.345,108.563912915736,0,0,24,1,0,0,0,0,0,0,0,0,0,0,"2015-06-05"
0.516241,0,0.491324,0.0746523495995753,0,7.65237333333333,5.6722555,5.6722555,0.215862,0.0994816,0.1401885,0.130841541810345,232,0.215862,0.1401885,0.142139465517241,4.4468085106383,4.54545454545455,0,0,"(85,90]","(50,55]","(65,70]","(65,70]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,111.84,107.068,108.4405,108.780817939815,0,0,24,1,0,0,0,0,0,0,0,0,0,0,"2015-06-06"
0.510598,0.0439453,0.502977,0.0770941281822669,0,7.65237333333333,5.6722555,5.6722555,0.222315,0.0911174,0.143948,0.134229520576132,243,0.222315,0.143948,0.145257909465021,4.4468085106383,4.54545454545455,0,0,"(80,85]","(55,60]","(65,70]","(65,70]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,110.717,106.907,108.466,108.642218634259,0,0,24,1,0,0,0,0,0,0,0,0,0,0,"2015-06-07"
0.532809,0.0439453,0.529172,0.078935841238578,0,7.65237333333333,5.6722555,5.6722555,0.29507,0.0895071,0.147154,0.135538101084011,246,0.29507,0.147154,0.147470536585366,4.4468085106383,4.54545454545455,0,0,"(85,90]","(55,60]","(65,70]","(65,70]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,110.435,106.624,108.158,108.353317476852,0,0,24,1,0,0,0,0,0,0,0,0,0,0,"2015-06-08"
0.504893,0.0439453,0.277935,0.0783936541802143,0,7.65237333333333,5.6722555,5.6722555,0.300558,0.104093,0.147035,0.137225624481328,241,0.300558,0.147035,0.149182116182573,4.4468085106383,4.54545454545455,0,0,"(100,105]","(55,60]","(70,75]","(70,75]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,112.476,106.677,108.2605,108.70810150463,0,0,24,1,0,0,0,0,0,0,0,0,0,0,"2015-06-09"
0.900611,0,0.313832,0.0823624494395736,0,7.65237333333333,5.6722555,5.6722555,0.184833,0.0903057,0.13807,0.1234728384,125,0.184833,0.13807,0.140194784,4.4468085106383,4.54545454545455,0,0,"(100,105]","(55,60]","(75,80]","(75,80]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,111.181,105.298,108.642,108.771939930556,1,1,23,1,1,1,1,1,0,0,1,1,1,1,"2015-06-10"
8.89836,0,0.487377,0.153198662134289,2,8.89836,4.6689065,4.6689065,0.162563,0.0874262,0.1358815,0.115991507801418,94,0.162563,0.1358815,0.135505372340426,4.4468085106383,4.54545454545455,0,0,"(75,80]","(60,65]","(65,70]","(65,70]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,110.156,93.3255,108.489,107.794346909722,2,1,18,1,1,1,1,1,1,1,0,0,0,0,"2015-06-11"
8.47131,0,0.485392,0.385538214054978,2,8.47131,6.76041,6.76041,0.165506,0.0806578,0.1349925,0.115116690856481,72,0.165506,0.1349925,0.135524458333333,4.4468085106383,4.54545454545455,0,0,"(85,90]","(55,60]","(60,65]","(65,70]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,111.447,93.1118,108.249,105.402583611111,0,0,24,1,0,0,0,0,0,0,0,0,0,0,"2015-06-12"
1.77911,0,0.191553,0.0730510207779035,0,7.65237333333333,5.6722555,5.6722555,0.177172,0.0811357,0.133587,0.118098079214559,87,0.177172,0.133587,0.135942206896552,4.4468085106383,4.54545454545455,0,1,"(90,95]","(55,60]","(70,75]","(70,75]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,111.703,97.1547,108.6855,108.678853668981,0,0,24,1,0,0,0,0,0,0,0,0,0,0,"2015-06-13"
1.77911,0,0.164428,0.0769058649464954,0,7.65237333333333,5.6722555,5.6722555,0.173966,0.0685415,0.132714,0.114443694166667,90,0.173966,0.132714,0.134653988888889,4.4468085106383,4.54545454545455,0,0,"(85,90]","(55,60]","(70,75]","(70,75]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,110.457,107.447,108.781,108.872176273148,0,0,24,1,0,0,0,0,0,0,0,0,0,0,"2015-06-14"
