"","pjtn_yesterday_pjtn_max_value","pjtn_yesterday_pjtn_min_value","pjtn_yesterday_pjtn_median_value","pjtn_yesterday_pjtn_average_value","pjtn_yesterday_pjtn_event_count","pjtn_yesterday_pjtn_event_max_value","pjtn_yesterday_pjtn_event_median_value","pjtn_yesterday_pjtn_event_average_value","sigma_yesterday_sigma_max_value","sigma_yesterday_sigma_min_value","sigma_yesterday_sigma_median_value","sigma_yesterday_sigma_average_value","sigma_yesterday_sigma_event_count","sigma_yesterday_sigma_event_max_value","sigma_yesterday_sigma_event_median_value","sigma_yesterday_sigma_event_average_value","thy_resv_yesterday_thy_resv_median_value","thy_resv_yesterday_thy_resv_average_value","thy_resv_yesterday_thy_resv_high_var","swrd_yesterday_swrd_trip_count","temp_yesterday_temp_max_value","temp_yesterday_temp_min_value","temp_yesterday_temp_median_value","temp_yesterday_temp_average_value","dqi_yesterday_dqi_max_value","dqi_yesterday_dqi_min_value","dqi_yesterday_dqi_median_value","dqi_yesterday_dqi_average_value","hvv_yesterday_hvv_max_value","hvv_yesterday_hvv_min_value","hvv_yesterday_hvv_median_value","hvv_yesterday_hvv_average_value","wndw_yesterday_wndw_max_value","wndw_yesterday_wndw_min_value","wndw_yesterday_wndw_median_value","wndw_yesterday_wndw_average_value","jitter_event_60m_15v_count","jitter_60m_15v","no_jitter_60m_count","no_jitter_60m_15v","jitter_event_60m_20v_count","jitter_60m_20v","jitter_event_120m_15v_count","jitter_120m_15v","jitter_event_120m_20v_count","jitter_120m_20v","jitter_event_180m_15v_count","jitter_180m_15v","jitter_event_180m_20v_count","jitter_180m_20v","timestamp"
"189",6.402,0,1.23282,0.0822339811838708,1,6.402,6.402,6.402,0.156543,0.0781776,0.130195,0.109843895698925,31,0.156543,0.130195,0.13330735483871,4.4468085106383,4.54545454545455,0,1,"(85,90]","(50,55]","(70,75]","(70,75]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,109.934,93.0916,108.0265,105.486058657407,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-07-15
"190",0.602548,0,0.541794,0.06136898552828,0,7.83508,7.33252166666667,7.33252166666667,0.143817,0.0713574,0.1311395,0.10969137826087,46,0.143817,0.1311395,0.131016739130435,4.4468085106383,4.54545454545455,0,1,"(90,95]","(55,60]","(65,70]","(65,70]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,110.744,105.085,108.289,108.408243518519,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-07-16
"191",1.75616,0,0.559332,0.0602736517551329,0,7.83508,7.33252166666667,7.33252166666667,0.162359,0.0306857,0.1336655,0.1137074125,60,0.162359,0.1336655,0.13400265,4.4468085106383,4.54545454545455,0,0,"(85,90]","(60,65]","(65,70]","(70,75]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,111.2,107.458,108.676,108.843167592593,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-07-17
"192",4.72366,0,0.555869,0.0657510677016623,0,7.83508,7.33252166666667,7.33252166666667,0.165325,0.0818529,0.12988,0.120045182857143,35,0.165325,0.12988,0.132965057142857,4.4468085106383,4.54545454545455,0,0,"(85,90]","(60,65]","(65,70]","(70,75]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,111.649,106.392,108.5725,108.677423611111,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-07-18
"193",3.85769,0,0.559332,0.0641834945813247,0,7.83508,7.33252166666667,7.33252166666667,0.183119,0.0796703,0.133804,0.120595442647059,34,0.183119,0.133804,0.135290647058824,4.4468085106383,4.54545454545455,0,0,"(85,90]","(55,60]","(65,70]","(70,75]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,111.541,107.344,108.447,108.630473726852,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-07-19
"194",1.36514,0,0.529172,0.0658126129749113,0,7.83508,7.33252166666667,7.33252166666667,0.152915,0.082575,0.132035,0.120312925675676,37,0.152915,0.132035,0.133370297297297,4.4468085106383,4.54545454545455,0,0,"(95,100]","(60,65]","(70,75]","(70,75]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,112.195,107.31,108.7705,108.924120486111,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-07-20
"195",7.28857,0,0.608924,0.0746466199976363,1,7.28857,7.28857,7.28857,0.165637,0.0780597,0.1352365,0.123363440322581,62,0.165637,0.1352365,0.135753935483871,4.4468085106383,4.54545454545455,0,3,"(95,100]","(65,70]","(75,80]","(75,80]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,111.441,105.209,109.1015,109.176771412037,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-07-21
"196",0.596103,0,0.346026,0.06952995838297,0,7.83508,7.33252166666667,7.33252166666667,0.147682,0.0859611,0.1283155,0.118100302173913,46,0.147682,0.1283155,0.130322347826087,4.4468085106383,4.54545454545455,0,0,"(90,95]","(60,65]","(70,75]","(70,75]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,111.837,107.716,109.0035,109.131723958333,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-07-22
"197",0.550633,0,0.504893,0.071766594009589,0,7.83508,7.33252166666667,7.33252166666667,0.154078,0.0808629,0.133445,0.12129998,50,0.154078,0.133445,0.133638,4.4468085106383,4.54545454545455,0,0,"(85,90]","(55,60]","(70,75]","(70,75]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,111.243,107.462,108.629,108.727003240741,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-07-23
"198",0.567899,0,0.477368,0.0732821513020691,0,7.83508,7.33252166666667,7.33252166666667,0.147585,0.0917817,0.127159,0.117534991428571,35,0.147585,0.127159,0.129459142857143,4.4468085106383,4.54545454545455,0,0,"(85,90]","(55,60]","(60,65]","(65,70]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,110.133,104.449,107.868,108.156484375,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-07-24
"199",1.40212,0,0.5601625,0.0779195013126973,0,7.83508,7.33252166666667,7.33252166666667,0.16168,0.0849269,0.132879,0.120309517346939,49,0.16168,0.132879,0.134167408163265,4.4468085106383,4.54545454545455,0,0,"(85,90]","(50,55]","(65,70]","(65,70]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,110.912,106.601,108.2615,108.280603356481,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-07-25
"200",4.402,0,0.541794,0.0790626226768445,0,7.83508,7.33252166666667,7.33252166666667,0.154983,0.0811357,0.128627,0.122378597321429,56,0.154983,0.128627,0.132501160714286,4.4468085106383,4.54545454545455,0,0,"(85,90]","(50,55]","(70,75]","(65,70]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,110.67,106.999,108.229,108.273164351852,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-07-26
"201",9.81467,0,0.587948,0.0898954792564207,2,9.81467,8.306995,8.306995,0.172155,0.0778945,0.130647,0.123363259016393,61,0.172155,0.130647,0.134168196721311,4.4468085106383,4.54545454545455,0,3,"(90,95]","(50,55]","(65,70]","(65,70]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,110.01,104.667,108.129,108.092064814815,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-07-27
"202",0.686448,0,0.33755,0.0882664335382952,0,7.83508,7.33252166666667,7.33252166666667,0.196046,0.0782717,0.132035,0.125333957042254,71,0.196046,0.132035,0.138280830985915,4.4468085106383,4.54545454545455,0,0,"(95,100]","(50,55]","(70,75]","(70,75]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,111.127,106.407,108.439,108.493335185185,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-07-28
"203",1.2083,0,0.301274,0.0902722567380443,0,7.83508,7.33252166666667,7.33252166666667,0.166855,0.0788108,0.1361175,0.1271798425,80,0.166855,0.1361175,0.136777875,4.4468085106383,4.54545454545455,0,0,"(100,105]","(55,60]","(75,80]","(75,80]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,112.054,107.072,108.795,109.030876041667,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-07-29
"204",0.696225,0,0.307617,0.0833499373053896,0,7.83508,7.33252166666667,7.33252166666667,0.20303,0.0946259,0.13448,0.12805205304878,82,0.20303,0.13448,0.136695695121951,4.4468085106383,4.54545454545455,0,0,"(85,90]","(60,65]","(65,70]","(70,75]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,111.68,107.664,108.4925,108.739379861111,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-07-31
"206",6.31881,0,0.508704,0.302125792506356,1,6.31881,6.31881,6.31881,0.164614,0.0891568,0.132574,0.126376154761905,63,0.164614,0.132574,0.13602853968254,4.4468085106383,4.54545454545455,0,1,"(85,90]","(60,65]","(65,70]","(70,75]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,111.62,93.3182,108.555,104.994627326389,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-08-02
"207",0.591224,0,0.244677,0.0847961203681891,0,3.60871466666667,2.41491933333333,2.63330977777778,0.184461,0.0871521,0.134206,0.128435945283019,106,0.184461,0.134206,0.137070094339623,4.4468085106383,4.54545454545455,0,0,"(85,90]","(60,65]","(70,75]","(70,75]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,111.78,107.388,108.707,108.898523263889,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-08-03
"208",0.57801,0.0439453,0.277935,0.0868415092223954,0,3.60871466666667,2.41491933333333,2.63330977777778,0.185695,0.0868134,0.135353,0.129059838073394,109,0.185695,0.135353,0.137743990825688,4.4468085106383,4.54545454545455,0,0,"(85,90]","(55,60]","(65,70]","(70,75]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,111.669,107.395,108.537,108.637016087963,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-08-04
"211",1.35449,0,0.423793,0.121494916384283,15,0.853264,0.458803,0.488074533333333,0.359419,0.0920821,0.145446,0.149947487383178,107,0.359419,0.145446,0.166891551401869,4.4468085106383,4.54545454545455,0,2,"(85,90]","(55,60]","(65,70]","(65,70]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,110.698,104.689,108.412,108.413990856481,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-08-07
"212",1.0136,0,0.5479615,0.0583580964243388,0,3.60871466666667,2.41491933333333,2.63330977777778,0.173627,0.0766557,0.1287415,0.115029140909091,22,0.173627,0.1287415,0.133806727272727,4.4468085106383,4.54545454545455,0,0,"(85,90]","(55,60]","(65,70]","(70,75]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,110.578,105.762,108.379,108.437835648148,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-08-08
"213",0.616802,0,0.527344,0.0530587223485224,0,3.60871466666667,2.41491933333333,2.63330977777778,0.194916,0.0710731,0.129141,0.114122168965517,29,0.194916,0.129141,0.134027793103448,4.4468085106383,4.54545454545455,0,0,"(85,90]","(60,65]","(65,70]","(70,75]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,111.073,107.644,108.5065,108.735539814815,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-08-09
"214",0.547115,0,0.547115,0.0578815094102071,0,3.60871466666667,2.41491933333333,2.63330977777778,0.162812,0.0796703,0.1298095,0.112682605,20,0.162812,0.1298095,0.13188525,4.4468085106383,4.54545454545455,0,0,"(85,90]","(50,55]","(65,70]","(65,70]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,110.493,107.011,108.453,108.377017592593,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-08-10
"215",0.566196,0,0.561056,0.0590908658757415,0,3.60871466666667,2.41491933333333,2.63330977777778,0.205803,0.0711507,0.129255,0.116810125,28,0.205803,0.129255,0.137542285714286,4.4468085106383,4.54545454545455,0,0,"(85,90]","(55,60]","(70,75]","(70,75]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,112.063,107.336,108.402,108.548319675926,0,0,18,1,0,0,0,0,0,0,0,0,0,0,2015-08-11
"216",10.4413,0,0.776229,0.195763454861463,17,10.4413,0.752223,1.652993,0.215785,0.0646721,0.168539,0.109933042857143,4,0.215785,0.168539,0.172479,4.4468085106383,4.54545454545455,0,3,"(95,100]","(60,65]","(75,80]","(80,85]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,136.429,93.8457,112.656,108.105598981481,0,0,22,1,0,0,0,0,0,0,0,0,0,0,2015-09-22
"217",1.09775,0,0.346026,0.0864451670884352,1,0.343224,0.343224,0.343224,0.42709,0.0220244,0.1390495,0.110164008350694,96,0.42709,0.1390495,0.147980520833333,4.4468085106383,4.54545454545455,0,2,"(95,100]","(55,60]","(70,75]","(70,75]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,117.583,93.6377,114.314,112.749585115741,0,0,23,1,0,0,0,0,0,0,0,0,0,0,2015-09-23
"218",8.48315,0,0.521822,0.0972744014834464,4,8.48315,0.618397,2.5604415,0.41831,0.0583263,0.145105,0.113430416161741,58,0.41831,0.145105,0.175688086206897,4.4468085106383,4.54545454545455,0,0,"(85,90]","(45,50]","(60,65]","(60,65]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,129.766,93.3432,113.119,111.609959515166,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-09-24
"219",10.803,0,0.514367,0.104692723942845,3,10.803,0.718072,4.065867,0.555241,0.0253832,0.1515905,0.116743548175223,128,0.555241,0.1515905,0.17845859375,4.4468085106383,4.54545454545455,0,3,"(90,95]","(55,60]","(70,75]","(70,75]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,115.117,93.0418,112.801,111.908177916667,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-09-25
"222",0.75734,0,0.514367,0.107253727219307,6,0.74707,0.6639535,0.661983666666667,0.46126,0.0284603,0.165204,0.119471122395238,100,0.46126,0.165204,0.19447476,4.4468085106383,4.54545454545455,0,0,"(85,90]","(50,55]","(65,70]","(65,70]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,114.539,110.364,111.727,111.769011111111,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-09-28
"223",1.12383,0,0.447076,0.107210956390772,4,0.756064,0.6428365,0.65618425,0.425799,0.0655486,0.149241,0.114162746609269,112,0.425799,0.149241,0.177702544642857,4.4468085106383,4.54545454545455,0,0,"(80,85]","(50,55]","(60,65]","(60,65]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,113.792,109.828,111.239,111.330034837963,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-09-29
"224",0.716726,0,0.378032,0.0980605482142681,2,0.716726,0.7078595,0.7078595,0.442622,0.0306857,0.153395,0.112841287465476,100,0.442622,0.153395,0.17182559,4.4468085106383,4.54545454545455,0,0,"(70,75]","(55,60]","(60,65]","(60,65]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,113.738,109.351,111.172,111.159191898148,0,0,7,1,0,0,0,0,0,0,0,0,0,0,2015-09-30
"226",9.87646,0,0.646598,0.142711955326494,24,9.87646,0.6479115,1.2975685,0.527357,0,0.155256,0.123812944848639,140,0.527357,0.155256,0.191821264285714,4.4468085106383,4.54545454545455,0,0,"(85,90]","(50,55]","(65,70]","(65,70]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,113.238,107.711,111.279,111.200982175926,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-10-03
"227",0.769984,0,0.388114,0.0934782822705882,1,0.745777,0.745777,0.745777,0.439567,0.0659127,0.142146,0.108926847155939,91,0.439567,0.142146,0.160158846153846,4.4468085106383,4.54545454545455,0,0,"(85,90]","(50,55]","(65,70]","(65,70]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,113.204,109.372,110.993,110.994549537037,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-10-04
"228",0.774984,0,0.343224,0.0929448840895447,1,0.774984,0.774984,0.774984,0.392931,0.026846,0.14265,0.111000191275315,87,0.392931,0.14265,0.165715068965517,4.4468085106383,4.54545454545455,0,0,"(80,85]","(45,50]","(55,60]","(60,65]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,114.15,108.272,110.4345,110.596630555556,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-10-05
"231",6.99048,0,0.616802,0.117435653675501,8,6.99048,0.689955,1.47718625,0.461341,0.0291631,0.1583555,0.122914724379699,76,0.461341,0.1583555,0.198268605263158,4.4468085106383,4.54545454545455,0,4,"(85,90]","(55,60]","(60,65]","(65,70]",23.0335093051778,7.92772901790259,19.7892755340964,19.8742238745988,21.412336038961,10.5949171847656,21.0026490513033,20.9636518332652,123.784,93.337,110.943,106.239177974375,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-10-08
"264",4.99455962962963,0,0.725457611111111,0.191411686592621,25.4444444444444,5.27999818181818,3.30398156818182,3.45344677148818,0.337450964285714,0.0970951464285714,0.216845303571429,0.195076187824731,49.5714285714286,0.337450964285714,0.216845303571429,0.221942516032495,4,4,0,0,"(60,65]","(40,45]","(45,50]","(50,55]",25.1666666666667,0,19.25,19.2071357040403,22.31,0.0595833333333333,17.7970833333333,19.2281764760532,92.604,90.0652,91.67995,91.5998257986111,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2015-11-11
"266",9.84973,0,0.750938,0.141696183368555,6,9.84973,0.719075,3.25872116666667,0.666272,0.0767517,0.1381845,0.252855575,4,0.666272,0.1381845,0.26854575,4,4,0,6,"(65,70]","(35,40]","(45,50]","(50,55]",25.1666666666667,0,19.25,19.2071357040403,22.31,0.0595833333333333,17.7970833333333,19.2281764760532,112.804,88.0239,91.7788,98.0802528819444,0,0,23,1,0,0,0,0,0,0,0,0,0,0,2015-11-13
"267",7.08147,0,0.191553,0.126500047601301,4,7.08147,4.206165,3.9294695,0.12423,0.0847533,0.122175,0.104959,2,0.12423,0.122175,0.122175,4,4,0,4,"(70,75]","(40,45]","(45,50]","(50,55]",25.1666666666667,0,19.25,19.2071357040403,22.31,0.0595833333333333,17.7970833333333,19.2281764760532,111.162,91.9609,108.89,108.553468564815,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-11-14
"268",9.90974,0,0.181191,0.114103899034355,1,9.90974,9.90974,9.90974,0.133625,0.0676766,0.1263415,0.1041588625,4,0.133625,0.1263415,0.127404,4,4,0,1,"(65,70]","(40,45]","(45,50]","(50,55]",25.1666666666667,0,19.25,19.2071357040403,22.31,0.0595833333333333,17.7970833333333,19.2281764760532,112.318,92.1709,109.807,109.140198506944,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-11-15
"269",5.16633,0.0439453,0.198956,0.118944883636122,1,5.16633,5.16633,5.16633,0.264759,0.0748083,0.123505,0.116531342857143,7,0.264759,0.123505,0.144658142857143,4,4,0,0,"(60,65]","(50,55]","(55,60]","(55,60]",25.1666666666667,0,19.25,19.2071357040403,22.31,0.0595833333333333,17.7970833333333,19.2281764760532,112.315,105.973,109.833,109.873785970598,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-11-16
"270",5.94871,0,0.196529,0.120683958445733,5,5.94871,0.284798,1.4109808,0.124022,0.0748083,0.122187,0.1047123,3,0.124022,0.122187,0.122176,4,4,0,1,"(60,65]","(40,45]","(50,55]","(50,55]",25.1666666666667,0,19.25,19.2071357040403,22.31,0.0595833333333333,17.7970833333333,19.2281764760532,110.346,99.1956,108.7135,108.732545335648,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-11-17
"271",7.46385,0,0.210754,0.105275284515966,2,7.46385,3.856221,3.856221,0.129799,0.0374042,0.121775,0.0936965,5,0.129799,0.121775,0.1229644,4,4,0,1,"(65,70]","(40,45]","(50,55]","(50,55]",25.1666666666667,0,19.25,19.2071357040403,22.31,0.0595833333333333,17.7970833333333,19.2281764760532,110.442,103.829,108.8875,108.931126157407,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-11-18
"272",3.53425,0,0.186444,0.0764000304859504,0,5.27999818181818,3.30398156818182,3.45344677148818,0.134257,0.0584209,0.122307,0.0957053166666667,3,0.134257,0.122307,0.126022333333333,4,4,0,0,"(70,75]","(40,45]","(50,55]","(50,55]",25.1666666666667,0,19.25,19.2071357040403,22.31,0.0595833333333333,17.7970833333333,19.2281764760532,111.714,107.466,109.448,109.509450347222,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-11-19
"273",9.13249,0,0.196529,0.10787504042572,3,9.13249,8.01553,7.32487,0.128025,0.0876575,0.1230325,0.112271125,4,0.128025,0.1230325,0.12368525,4,4,0,2,"(65,70]","(40,45]","(50,55]","(55,60]",25.1666666666667,0,19.25,19.2071357040403,22.31,0.0595833333333333,17.7970833333333,19.2281764760532,111.282,105.691,109.354,109.490620833333,0,0,23,1,0,0,0,0,0,0,0,0,0,0,2015-11-20
"274",5.30375,0,0.228347,0.116988419898128,4,5.30375,1.651832,2.204542,0.134394,0.0718971,0.1280535,0.103710404166667,4,0.134394,0.1280535,0.1277815,4,4,0,3,"(75,80]","(45,50]","(50,55]","(55,60]",25.1666666666667,0,19.25,19.2071357040403,22.31,0.0595833333333333,17.7970833333333,19.2281764760532,111.299,105.589,109.657,109.941803125,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-11-21
"275",1.75011,0.0439453,0.196529,0.111682094254226,0,5.27999818181818,3.30398156818182,3.45344677148818,0.183403,0.0655486,0.1307,0.0977170211764706,17,0.183403,0.1307,0.134488411764706,4,4,0,0,"(70,75]","(45,50]","(50,55]","(55,60]",25.1666666666667,0,19.25,19.2071357040403,22.31,0.0595833333333333,17.7970833333333,19.2281764760532,112.313,107.921,110.222,110.330109722222,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-11-22
"276",2.06309,0.0439453,0.210754,0.113001607384254,0,5.27999818181818,3.30398156818182,3.45344677148818,0.133256,0.0655486,0.1255355,0.1035502625,8,0.133256,0.1255355,0.125920375,4,4,0,0,"(70,75]","(45,50]","(50,55]","(55,60]",25.1666666666667,0,19.25,19.2071357040403,22.31,0.0595833333333333,17.7970833333333,19.2281764760532,112.49,108.264,110.2365,110.315062384259,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-11-23
"279",10.625,0,0.215287,0.104494494855107,2,10.625,9.15288,9.15288,0.245575,0.0612813,0.1591955,0.136938775,50,0.245575,0.1591955,0.15723552,4,4,1,5,"(55,60]","(35,40]","(45,50]","(45,50]",33,0,19.5,19.3798938287989,24.1875,0,21.34,20.998485831711,110.347,93.3003,109.11,108.023332071759,0,0,7,1,0,0,0,0,0,0,0,0,0,0,2015-11-26
"280",4.66048,0,0.31074,0.152216853042743,2,4.66048,3.102415,3.102415,0.124219,0.0988132,0.124219,0.1115161,1,0.124219,0.124219,0.124219,4,4,0,1,"(50,55]","[30,35]","(35,40]","(40,45]",23.5,0,19.5,19.2196261682243,24.2775,0.1225,21.435,21.4804416023166,109.653,91.2887,92.40815,96.0394015856482,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-11-27
"281",7.56409,0,0.232537,0.113743846227174,2,7.56409,5.011925,5.011925,0.133377,0.0719995,0.128659,0.107757621428571,7,0.133377,0.128659,0.127477142857143,4,4,0,1,"(55,60]","[30,35]","(35,40]","(40,45]",20.5,0,19,19.0479753521127,21.345,0.005,21.335,21.1022701582517,110.421,93.6917,108.331,108.245508159722,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-11-28
"282",5.50212,0,0.252447,0.11588192857086,0,5.27999818181818,3.30398156818182,3.45344677148818,0.125057,0.125057,0.125057,0.125057,1,0.125057,0.125057,0.125057,4,4,1,2,"(55,60]","[30,35]","(35,40]","(40,45]",33,0,19,19.0418439716312,21.3525,0.1025,21.335,21.2752412731006,110.433,104.883,108.211,108.382944798056,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-11-29
"283",5.50212,0.0621481,0.2466345,0.12852694299674,1,5.50212,5.50212,5.50212,0.144021,0.075201,0.134695,0.120003555555556,9,0.144021,0.134695,0.132947444444444,4,4,1,1,"(55,60]","[30,35]","(35,40]","(40,45]",20,0,19,19.0891891891892,21.3475,0.1275,21.335,21.3084721036151,110.88,104.816,108.08,108.258085658062,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-11-30
"284",3.861268,0,0.264881066666667,0.120325579443314,3.86666666666667,3.31073588888889,1.78226538888889,1.95096072021721,0.128656,0.068622,0.123758,0.10371025,7,0.128656,0.123758,0.125020285714286,4,4,1,0,"(55,60]","[30,35]","(35,40]","(40,45]",19.5,18.5,19.5,19.3259717314488,21.3475,21.325,21.335,21.3363219493477,110.522,105.982,108.227,108.234211226852,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-12-01
"285",1.1468,0.0439453,0.259984,0.11734968154314,0,3.31073588888889,1.78226538888889,1.95096072021721,0.1317,0.0579145,0.125534,0.110383091666667,6,0.1317,0.125534,0.125714833333333,4,4,1,0,"(60,65]","(35,40]","(45,50]","(45,50]",20,2.5,19,19.1224489795918,21.345,4.3875,21.3375,21.3335615171138,110.906,106.861,108.4095,108.460064814815,0,0,24,1,0,0,0,0,0,0,0,0,0,0,2015-12-02
